###################################################################################################################################################################
#Enrichment results using 'Biological Process from Gene Ontology (GO)', created by dcGO Enrichment at 2/06/2016 15:39:53 (day/month/year hour:min:sec)
#Citation: Fang H, Gough J. (2012) dcGO: database of domain-centric ontologies on functions, phenotypes, diseases and more. Nucleic Acids Res (PubMed ID: 23161684)
###################################################################################################################################################################
#
#'GroupID' column: group id (by default 'Group' for single group);
#'GO ID' column: the identifier of ontological terms;
#'GO term' column: the name of ontological terms;
#'xxxx (four levels)' column: term specificity (only appear when using slim version of the ontology; 1 for highly general, 2 for general, 3 for specific, and 4 for highly specific);
#'Z-score' column: Z-score being calculated based on hypergeometric distribution;
#'P-value' column: P-value being calculated based on hypergeometric distribution;
#'FDR' column: FDR used to assess the statistical significance of term enrichments;
#'#Domains (Overlaps|Group|Term|Background)' column: the number of domains, i.e., 'Overlaps' for the number of domains in the input group but also being annotated by the term; 'Group' for the number of domains in the input group (also annotatable by the ontology); 'Term' for the number of domains being annotated by the term; 'Backgroud' for the number of domains that are annotatable by the ontology.
#'Annotated domains' column: a list of semicolon-separated domains in the input group but also being annotated by the term.
#
GroupID	GO ID	GO term	PFAM slim (four levels)	Z-score	P-value	FDR	#Domains (Overlaps|Group|Term|Background)	Annotated domains
Group	GO:0051932	synaptic transmission, GABAergic	3	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00520;PF02931;PF02932
Group	GO:0030216	keratinocyte differentiation	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00038;PF00292;PF00870;PF03299
Group	GO:0072178	nephric duct morphogenesis	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00019;PF00046;PF00320;PF00688
Group	GO:0010717	regulation of epithelial to mesenchymal transition	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00019;PF00089;PF00688;PF01404
Group	GO:0000186	activation of MAPKK activity	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00001;PF00019;PF00167;PF00688
Group	GO:0010453	regulation of cell fate commitment	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00046;PF00292;PF07679;PF07714
Group	GO:0051492	regulation of stress fiber assembly	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00001;PF00041;PF00110;PF01404
Group	GO:0030539	male genitalia development	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00167;PF07679;PF07686;PF07714
Group	GO:0050918	positive chemotaxis	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00019;PF00048;PF00167;PF00688
Group	GO:0003338	metanephros morphogenesis	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00019;PF00292;PF00688;PF12444
Group	GO:0022408	negative regulation of cell-cell adhesion	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00019;PF00386;PF00688;PF01391
Group	GO:0060761	negative regulation of response to cytokine stimulus	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00041;PF00386;PF01391;PF02210
Group	GO:0048443	stamen development	3	4.77	1.31e-03	2.30e-03	4|247|8|3527	PF00560;PF07714;PF13516;PF13855
Group	GO:0006775	fat-soluble vitamin metabolic process	3	4.45	1.31e-03	2.30e-03	5|247|13|3527	PF00061;PF00067;PF00201;PF01273;PF03765
Group	GO:0033057	multicellular organismal reproductive behavior	3	4.45	1.31e-03	2.30e-03	5|247|13|3527	PF00060;PF00497;PF00520;PF00858;PF01094
Group	GO:0032350	regulation of hormone metabolic process	3	4.45	1.31e-03	2.30e-03	5|247|13|3527	PF00079;PF00089;PF00292;PF00320;PF00520
Group	GO:0030177	positive regulation of Wnt receptor signaling pathway	3	4.45	1.31e-03	2.30e-03	5|247|13|3527	PF01153;PF01391;PF07679;PF07714;PF13895
Group	GO:0007520	myoblast fusion	3	4.45	1.31e-03	2.30e-03	5|247|13|3527	PF00041;PF00520;PF07679;PF07686;PF13895
Group	GO:2000177	regulation of neural precursor cell proliferation	3	4.45	1.31e-03	2.30e-03	5|247|13|3527	PF00010;PF00046;PF00049;PF00292;PF00870
Group	GO:0035265	organ growth	3	4.45	1.31e-03	2.30e-03	5|247|13|3527	PF00019;PF00167;PF00688;PF07679;PF07714
Group	GO:0008063	Toll signaling pathway	3	4.45	1.31e-03	2.30e-03	5|247|13|3527	PF00079;PF00089;PF00560;PF13306;PF13855
Group	GO:0072002	Malpighian tubule development	3	4.45	1.31e-03	2.30e-03	5|247|13|3527	PF00010;PF00907;PF07679;PF07686;PF07714
Group	GO:0043687	post-translational protein modification	3	4.21	1.39e-03	2.41e-03	6|247|19|3527	PF00089;PF00094;PF00246;PF00777;PF01390;PF01762
Group	GO:0007338	single fertilization	3	4.21	1.39e-03	2.41e-03	6|247|19|3527	PF00084;PF00089;PF00100;PF01562;PF02931;PF02932
Group	GO:0007050	cell cycle arrest	3	4.21	1.39e-03	2.41e-03	6|247|19|3527	PF00019;PF00048;PF00688;PF00870;PF07645;PF07710
Group	GO:0006109	regulation of carbohydrate metabolic process	3	3.99	1.57e-03	2.73e-03	7|247|26|3527	PF00001;PF00010;PF00049;PF00061;PF00386;PF01391;PF03370
Group	GO:0007617	mating behavior	3	4.04	1.86e-03	3.22e-03	6|247|20|3527	PF00060;PF00351;PF00497;PF00520;PF00858;PF01094
Group	GO:0042108	positive regulation of cytokine biosynthetic process	3	4.22	1.92e-03	3.27e-03	5|247|14|3527	PF00560;PF07686;PF13516;PF13855;PF13895
Group	GO:0002118	aggressive behavior	3	4.22	1.92e-03	3.27e-03	5|247|14|3527	PF00560;PF13306;PF13855;PF13895;PF13927
Group	GO:0030516	regulation of axon extension	3	4.22	1.92e-03	3.27e-03	5|247|14|3527	PF00110;PF00435;PF01562;PF13895;PF13927
Group	GO:0001889	liver development	3	4.22	1.92e-03	3.27e-03	5|247|14|3527	PF00046;PF00094;PF00201;PF01826;PF08742
Group	GO:0033555	multicellular organismal response to stress	3	4.22	1.92e-03	3.27e-03	5|247|14|3527	PF00001;PF00060;PF00520;PF01094;PF10613
Group	GO:0034332	adherens junction organization	3	4.22	1.92e-03	3.27e-03	5|247|14|3527	PF00028;PF01049;PF07679;PF07714;PF13895
Group	GO:0001906	cell killing	3	4.41	2.23e-03	3.76e-03	4|247|9|3527	PF00059;PF00089;PF00273;PF13895
Group	GO:0010463	mesenchymal cell proliferation	3	4.41	2.23e-03	3.76e-03	4|247|9|3527	PF00019;PF00688;PF07679;PF07714
Group	GO:0050819	negative regulation of coagulation	3	4.41	2.23e-03	3.76e-03	4|247|9|3527	PF00051;PF00079;PF00089;PF07645
Group	GO:0007588	excretion	3	4.41	2.23e-03	3.76e-03	4|247|9|3527	PF00230;PF00520;PF02931;PF02932
Group	GO:0043278	response to morphine	3	4.41	2.23e-03	3.76e-03	4|247|9|3527	PF00001;PF00060;PF00497;PF01094
Group	GO:0016339	calcium-dependent cell-cell adhesion	3	4.41	2.23e-03	3.76e-03	4|247|9|3527	PF00028;PF01049;PF02210;PF08266
Group	GO:0007616	long-term memory	3	4.41	2.23e-03	3.76e-03	4|247|9|3527	PF00060;PF00497;PF00530;PF01094
Group	GO:0007530	sex determination	3	3.88	2.46e-03	4.11e-03	6|247|21|3527	PF00010;PF00041;PF00250;PF00751;PF07714;PF12444
Group	GO:0018958	phenol-containing compound metabolic process	3	3.88	2.46e-03	4.11e-03	6|247|21|3527	PF00001;PF00019;PF00320;PF00351;PF00688;PF03098
Group	GO:0050768	negative regulation of neurogenesis	3	3.88	2.46e-03	4.11e-03	6|247|21|3527	PF00010;PF00110;PF00167;PF00870;PF01404;PF07679
Group	GO:0046777	protein autophosphorylation	3	3.75	2.51e-03	4.19e-03	7|247|28|3527	PF00041;PF00063;PF01404;PF07714;PF13426;PF13895;PF13927
Group	GO:0002440	production of molecular mediator of immune response	3	4.00	2.71e-03	4.48e-03	5|247|15|3527	PF00010;PF07679;PF07714;PF13895;PF13927
Group	GO:0045621	positive regulation of lymphocyte differentiation	3	4.00	2.71e-03	4.48e-03	5|247|15|3527	PF00041;PF00320;PF01085;PF01415;PF07714
Group	GO:0061318	renal filtration cell differentiation	3	4.00	2.71e-03	4.48e-03	5|247|15|3527	PF00041;PF01562;PF07679;PF07686;PF13895
Group	GO:0051965	positive regulation of synapse assembly	3	4.00	2.71e-03	4.48e-03	5|247|15|3527	PF00041;PF00135;PF01404;PF04505;PF07714
Group	GO:0072659	protein localization to plasma membrane	3	4.00	2.71e-03	4.48e-03	5|247|15|3527	PF00071;PF00167;PF00386;PF01391;PF02210
Group	GO:0007216	G-protein coupled glutamate receptor signaling pathway	3	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00003;PF01094;PF07562
Group	GO:0070206	protein trimerization	3	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00386;PF00622;PF01391
Group	GO:0018149	peptide cross-linking	3	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00868;PF00927;PF01841
Group	GO:0001661	conditioned taste aversion	3	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00060;PF00497;PF01094
Group	GO:0002067	glandular epithelial cell differentiation	3	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00870;PF07679;PF07714
Group	GO:0060384	innervation	3	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF07679;PF07714;PF13895
Group	GO:0048036	central complex development	3	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00041;PF07679;PF13895
Group	GO:0060491	regulation of cell projection assembly	3	3.74	3.19e-03	5.09e-03	6|247|22|3527	PF00001;PF00063;PF00071;PF01275;PF01979;PF07714
Group	GO:0060021	palate development	3	3.74	3.19e-03	5.09e-03	6|247|22|3527	PF00010;PF00019;PF00110;PF00688;PF00907;PF03299
Group	GO:0055012	ventricular cardiac muscle cell differentiation	3	4.09	3.52e-03	5.54e-03	4|247|10|3527	PF00038;PF00046;PF00063;PF02736
Group	GO:0045682	regulation of epidermis development	3	4.09	3.52e-03	5.54e-03	4|247|10|3527	PF00019;PF00046;PF00688;PF00870
Group	GO:0008045	motor axon guidance	3	4.09	3.52e-03	5.54e-03	4|247|10|3527	PF00046;PF00431;PF01400;PF07645
Group	GO:0009595	detection of biotic stimulus	3	4.09	3.52e-03	5.54e-03	4|247|10|3527	PF01510;PF05729;PF13516;PF13855
Group	GO:0035567	non-canonical Wnt receptor signaling pathway	3	4.09	3.52e-03	5.54e-03	4|247|10|3527	PF00110;PF01392;PF01534;PF07714
Group	GO:0030101	natural killer cell activation	3	4.09	3.52e-03	5.54e-03	4|247|10|3527	PF00010;PF00041;PF00059;PF13927
Group	GO:0051057	positive regulation of small GTPase mediated signal transduction	3	4.09	3.52e-03	5.54e-03	4|247|10|3527	PF00001;PF00071;PF00560;PF13855
Group	GO:0060736	prostate gland growth	3	4.09	3.52e-03	5.54e-03	4|247|10|3527	PF00049;PF07679;PF07714;PF12444
Group	GO:0043271	negative regulation of ion transport	3	3.81	3.72e-03	5.78e-03	5|247|16|3527	PF00001;PF00503;PF02898;PF13895;PF13927
Group	GO:0000187	activation of MAPK activity	3	3.81	3.72e-03	5.78e-03	5|247|16|3527	PF00001;PF00049;PF00167;PF13516;PF13927
Group	GO:0045444	fat cell differentiation	3	3.81	3.72e-03	5.78e-03	5|247|16|3527	PF00019;PF00386;PF00688;PF01391;PF12444
Group	GO:0042752	regulation of circadian rhythm	3	3.81	3.72e-03	5.78e-03	5|247|16|3527	PF00001;PF00010;PF00027;PF00061;PF00520
Group	GO:0006821	chloride transport	3	3.81	3.72e-03	5.78e-03	5|247|16|3527	PF01062;PF02931;PF02932;PF08434;PF09315
Group	GO:0022602	ovulation cycle process	3	3.81	3.72e-03	5.78e-03	5|247|16|3527	PF00019;PF00250;PF00688;PF01392;PF01421
Group	GO:0034311	diol metabolic process	3	3.81	3.72e-03	5.78e-03	5|247|16|3527	PF00001;PF00019;PF00320;PF00351;PF00688
Group	GO:0042462	eye photoreceptor cell development	3	3.81	3.72e-03	5.78e-03	5|247|16|3527	PF00063;PF00292;PF00503;PF02210;PF10409
Group	GO:0030326	embryonic limb morphogenesis	3	3.63	4.98e-03	7.69e-03	5|247|17|3527	PF00057;PF00110;PF00503;PF00870;PF00907
Group	GO:0001959	regulation of cytokine-mediated signaling pathway	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00041;PF00386;PF01391;PF02210
Group	GO:0009950	dorsal/ventral axis specification	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00057;PF00110;PF00292;PF00615
Group	GO:0031960	response to corticosteroid stimulus	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00019;PF00201;PF00230;PF01391
Group	GO:0002026	regulation of the force of heart contraction	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00001;PF00615;PF01699;PF02736
Group	GO:0033238	regulation of cellular amine metabolic process	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00001;PF00089;PF00292;PF00320
Group	GO:0002685	regulation of leukocyte migration	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00001;PF00048;PF00061;PF00100
Group	GO:0032321	positive regulation of Rho GTPase activity	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00041;PF00063;PF01404;PF07714
Group	GO:0001778	plasma membrane repair	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00063;PF00622;PF01576;PF02736
Group	GO:0008586	imaginal disc-derived wing vein morphogenesis	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00063;PF00431;PF01400;PF07645
Group	GO:0021872	forebrain generation of neurons	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00010;PF00046;PF00292;PF03299
Group	GO:0090090	negative regulation of canonical Wnt receptor signaling pathway	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00041;PF00110;PF01392;PF12444
Group	GO:0022412	cellular process involved in reproduction in multicellular organism	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00028;PF00100;PF00622;PF13895
Group	GO:0007044	cell-substrate junction assembly	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00053;PF00055;PF01391;PF07714
Group	GO:0001938	positive regulation of endothelial cell proliferation	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00019;PF00048;PF00074;PF00688
Group	GO:0030032	lamellipodium assembly	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00041;PF07714;PF13895;PF13927
Group	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00110;PF00615;PF05729;PF13516
Group	GO:0090192	regulation of glomerulus development	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00019;PF00386;PF00688;PF01391
Group	GO:0070374	positive regulation of ERK1 and ERK2 cascade	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00048;PF05729;PF07679;PF13895
Group	GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	3	3.82	5.23e-03	7.84e-03	4|247|11|3527	PF00110;PF00320;PF07679;PF07714
Group	GO:0010103	stomatal complex morphogenesis	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00560;PF13516;PF13855
Group	GO:0060065	uterus development	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00046;PF00110;PF00320
Group	GO:0030220	platelet formation	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00063;PF01576;PF02736
Group	GO:0045806	negative regulation of endocytosis	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00386;PF01391;PF13895
Group	GO:0008355	olfactory learning	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00060;PF00497;PF01094
Group	GO:0032856	activation of Ras GTPase activity	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00041;PF01404;PF07714
Group	GO:0040019	positive regulation of embryonic development	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00046;PF00250;PF03529
Group	GO:0008347	glial cell migration	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00048;PF00167;PF01562
Group	GO:0032878	regulation of establishment or maintenance of cell polarity	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00049;PF00071;PF07714
Group	GO:2000794	regulation of epithelial cell proliferation involved in lung morphogenesis	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00110;PF07679;PF07714
Group	GO:0038007	netrin-activated signaling pathway	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00041;PF00090;PF07679
Group	GO:0003229	ventricular cardiac muscle tissue development	3	4.13	5.79e-03	8.44e-03	3|247|6|3527	PF00992;PF07679;PF07714
Group	GO:0048660	regulation of smooth muscle cell proliferation	3	3.46	6.50e-03	9.39e-03	5|247|18|3527	PF00010;PF00061;PF00074;PF00386;PF01391
Group	GO:2000242	negative regulation of reproductive process	3	3.46	6.50e-03	9.39e-03	5|247|18|3527	PF00046;PF00048;PF00079;PF00100;PF04505
Group	GO:0051302	regulation of cell division	3	3.46	6.50e-03	9.39e-03	5|247|18|3527	PF00010;PF00071;PF00167;PF07679;PF07714
Group	GO:0045766	positive regulation of angiogenesis	3	3.46	6.50e-03	9.39e-03	5|247|18|3527	PF00067;PF00071;PF00147;PF00167;PF00230
Group	GO:0046425	regulation of JAK-STAT cascade	3	3.46	6.50e-03	9.39e-03	5|247|18|3527	PF00010;PF00041;PF07714;PF11527;PF13927
Group	GO:0002260	lymphocyte homeostasis	3	3.46	6.50e-03	9.39e-03	5|247|18|3527	PF00019;PF00250;PF00613;PF00688;PF02192
Group	GO:0045824	negative regulation of innate immune response	4	8.93	1.11e-07	7.32e-07	6|247|6|3527	PF00041;PF00079;PF07679;PF07714;PF13895;PF13927
Group	GO:0048739	cardiac muscle fiber development	4	8.15	1.62e-06	8.29e-06	5|247|5|3527	PF00063;PF01576;PF02736;PF07686;PF13895
Group	GO:0023019	signal transduction involved in regulation of gene expression	4	7.33	9.17e-06	3.65e-05	5|247|6|3527	PF00010;PF00046;PF00167;PF00292;PF00320
Group	GO:0060317	cardiac epithelial to mesenchymal transition	4	7.33	9.17e-06	3.65e-05	5|247|6|3527	PF00010;PF00019;PF00110;PF00167;PF00688
Group	GO:0060911	cardiac cell fate commitment	4	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF00046;PF00907;PF07679;PF13895
Group	GO:0017085	response to insecticide	4	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF00003;PF02931;PF02932;PF07562
Group	GO:0072277	metanephric glomerular capillary formation	4	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF00010;PF07679;PF07714;PF13895
Group	GO:0070723	response to cholesterol	4	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF00019;PF00048;PF00067;PF00688
Group	GO:0035121	tail morphogenesis	4	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF00110;PF00870;PF00907;PF02460
Group	GO:0030574	collagen catabolic process	4	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF00045;PF00089;PF00413;PF01471
Group	GO:0007190	activation of adenylate cyclase activity	4	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF00001;PF00089;PF00211;PF06327
Group	GO:0050766	positive regulation of phagocytosis	4	6.16	7.61e-05	2.34e-04	5|247|8|3527	PF00031;PF00059;PF02210;PF07686;PF13895
Group	GO:0042517	positive regulation of tyrosine phosphorylation of Stat3 protein	4	6.40	1.11e-04	3.24e-04	4|247|5|3527	PF00010;PF00041;PF11527;PF13927
Group	GO:0032720	negative regulation of tumor necrosis factor production	4	6.40	1.11e-04	3.24e-04	4|247|5|3527	PF00386;PF01391;PF02931;PF02932
Group	GO:0030917	midbrain-hindbrain boundary development	4	6.40	1.11e-04	3.24e-04	4|247|5|3527	PF00010;PF00046;PF00110;PF00167
Group	GO:0061036	positive regulation of cartilage development	4	6.40	1.11e-04	3.24e-04	4|247|5|3527	PF00010;PF00019;PF00688;PF12444
Group	GO:0032967	positive regulation of collagen biosynthetic process	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00001;PF00019;PF00688
Group	GO:0007339	binding of sperm to zona pellucida	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00084;PF00100;PF01562
Group	GO:0051891	positive regulation of cardioblast differentiation	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00019;PF00688;PF00907
Group	GO:0021879	forebrain neuron differentiation	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00046;PF00292;PF03299
Group	GO:0060501	positive regulation of epithelial cell proliferation involved in lung morphogenesis	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00110;PF07679;PF07714
Group	GO:0060527	prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00049;PF07679;PF07714
Group	GO:0051967	negative regulation of synaptic transmission, glutamatergic	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00060;PF01094;PF10613
Group	GO:0072205	metanephric collecting duct development	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00019;PF00110;PF00688
Group	GO:0032925	regulation of activin receptor signaling pathway	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00019;PF00688;PF03045
Group	GO:0035993	deltoid tuberosity development	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00010;PF00019;PF00688
Group	GO:0071688	striated muscle myosin thick filament assembly	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00063;PF01576;PF02736
Group	GO:0032808	lacrimal gland development	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00292;PF07679;PF07714
Group	GO:0071377	cellular response to glucagon stimulus	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00211;PF00631;PF06327
Group	GO:0072107	positive regulation of ureteric bud formation	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00019;PF00046;PF00320
Group	GO:0061144	alveolar secondary septum development	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF07679;PF07714;PF13895
Group	GO:0060385	axonogenesis involved in innervation	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF07679;PF07714;PF13895
Group	GO:0035990	tendon cell differentiation	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00010;PF00019;PF00688
Group	GO:0043951	negative regulation of cAMP-mediated signaling	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00001;PF00002;PF02793
Group	GO:0002687	positive regulation of leukocyte migration	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00001;PF00048;PF00100
Group	GO:0021762	substantia nigra development	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF07679;PF07714;PF13895
Group	GO:0045823	positive regulation of heart contraction	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00001;PF00019;PF00688
Group	GO:0061031	endodermal digestive tract morphogenesis	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00010;PF07679;PF07714
Group	GO:0032230	positive regulation of synaptic transmission, GABAergic	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00135;PF01094;PF10613
Group	GO:0060529	squamous basal epithelial stem cell differentiation involved in prostate gland acinus development	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00870;PF07679;PF07714
Group	GO:0031017	exocrine pancreas development	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00010;PF00041;PF00049
Group	GO:0043950	positive regulation of cAMP-mediated signaling	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00001;PF00002;PF02793
Group	GO:0032225	regulation of synaptic transmission, dopaminergic	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00001;PF00019;PF02931
Group	GO:0072375	medium-term memory	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00060;PF00497;PF01094
Group	GO:0090080	positive regulation of MAPKKK cascade by fibroblast growth factor receptor signaling pathway	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF07679;PF07714;PF13895
Group	GO:0048382	mesendoderm development	4	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00019;PF00167;PF00688
Group	GO:0030878	thyroid gland development	4	5.73	3.15e-04	7.45e-04	4|247|6|3527	PF00046;PF00167;PF00292;PF00907
Group	GO:0008343	adult feeding behavior	4	5.73	3.15e-04	7.45e-04	4|247|6|3527	PF00003;PF00159;PF02024;PF07562
Group	GO:0048662	negative regulation of smooth muscle cell proliferation	4	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00061;PF00074;PF00386;PF01391
Group	GO:0048485	sympathetic nervous system development	4	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00019;PF00320;PF00870;PF03299
Group	GO:2000352	negative regulation of endothelial cell apoptotic process	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00320;PF07714;PF13895
Group	GO:0006967	positive regulation of antifungal peptide biosynthetic process	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00560;PF13306;PF13855
Group	GO:0032757	positive regulation of interleukin-8 production	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00386;PF01391;PF13855
Group	GO:0016266	O-glycan processing	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00094;PF01390;PF01762
Group	GO:0007340	acrosome reaction	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00089;PF02931;PF02932
Group	GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF07714;PF13516;PF13855
Group	GO:0060601	lateral sprouting from an epithelium	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00870;PF07679;PF07714
Group	GO:0007194	negative regulation of adenylate cyclase activity	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00001;PF00003;PF01094
Group	GO:0060081	membrane hyperpolarization	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00135;PF02931;PF10613
Group	GO:0034122	negative regulation of toll-like receptor signaling pathway	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00041;PF07679;PF07714
Group	GO:0006968	cellular defense response	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00001;PF00059;PF13895
Group	GO:0061029	eyelid development in camera-type eye	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00019;PF00688;PF03299
Group	GO:0060395	SMAD protein signal transduction	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00019;PF00320;PF00688
Group	GO:0045776	negative regulation of blood pressure	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00001;PF00386;PF01391
Group	GO:0071205	protein localization to juxtaparanode region of axon	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00041;PF07679;PF13895
Group	GO:0070373	negative regulation of ERK1 and ERK2 cascade	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00049;PF00386;PF01391
Group	GO:0050916	sensory perception of sweet taste	4	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00003;PF01094;PF07562
Group	GO:0042573	retinoic acid metabolic process	4	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00061;PF00067;PF00201
Group	GO:0048484	enteric nervous system development	4	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00019;PF00046;PF12444
Group	GO:0006940	regulation of smooth muscle contraction	4	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00001;PF02931;PF02932
Group	GO:0045648	positive regulation of erythrocyte differentiation	4	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00010;PF00019;PF00688
Group	GO:2000611	positive regulation of thyroid hormone generation	4	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00089;PF00292;PF00320
Group	GO:0061298	retina vasculature development in camera-type eye	4	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF01534;PF07679;PF13895
Group	GO:0003209	cardiac atrium morphogenesis	4	4.65	3.05e-03	4.90e-03	3|247|5|3527	PF00046;PF00110;PF07645
