Gene	Switch	Driver	NumInteractions	Lost	Gained	Kept	FracLost	FracGained	FracKept
6648	uc003qsf.3-uc003qsg.2	No driver	1	0	1	0	0	1	0
27436	uc002rsi.2-uc010ynv.1	Driver	1	0	0	1	0	0	1
2280	uc002wey.2-uc010gad.2	No driver	3	3	0	0	1	0	0
79648	uc003wqh.2-uc003wqi.2	No driver	3	0	3	0	0	1	0
23256	uc001wqm.1-uc001wqn.1	No driver	1	0	0	1	0	0	1
23256	uc001wqm.1-uc010amf.1	No driver	1	0	0	1	0	0	1
3654	uc004fjs.1-uc010nur.2	No driver	20	7	0	13	0.35	0	0.65
2771	uc003cyq.1-uc011bdn.1	No driver	21	0	0	21	0	0	1
6403	uc001ggi.3-uc001ggh.2	Driver	1	0	0	1	0	0	1
4591	uc002iwz.3-uc002ixa.3	No driver	8	0	0	8	0	0	1
4591	uc002iwz.3-uc010woc.1	No driver	8	0	0	8	0	0	1
7629	uc003oki.1-uc003okj.1	No driver	2	0	0	2	0	0	1
6016	uc001fmh.1-uc010pgr.1	Driver	2	0	0	2	0	0	1
8935	uc003syc.2-uc011jzj.1	No driver	4	0	0	4	0	0	1
11034	uc002wpr.2-uc010gck.2	No driver	3	0	0	3	0	0	1
5586	uc001dmn.2-uc010osr.1	No driver	8	0	0	8	0	0	1
3643	uc002mgd.1-uc002mge.1	Driver	30	0	0	30	0	0	1
23039	uc003xaa.3-uc010ltk.2	No driver	2	0	0	2	0	0	1
23039	uc010ltk.2-uc003xaa.3	No driver	2	0	0	2	0	0	1
6218	uc002bhq.1-uc002bhr.1	No driver	8	0	8	0	0	1	0
10043	uc003ann.2-uc011aml.1	Driver	2	0	0	2	0	0	1
2335	uc002vff.2-uc002vfc.2	Driver	14	0	0	14	0	0	1
10236	uc001bgs.3-uc001bgo.2	No driver	25	25	0	0	1	0	0
1512	uc002ben.2-uc010bll.1	No driver	2	0	0	2	0	0	1
1512	uc010ung.1-uc010bll.1	No driver	2	0	2	0	0	1	0
4771	uc003agk.3-uc011akq.1	Driver	3	0	0	3	0	0	1
8851	uc002hhn.2-uc010wca.1	No driver	5	0	0	5	0	0	1
55703	uc001tlp.2-uc001tlq.2	No driver	4	0	0	4	0	0	1
118427	uc001duf.2-uc001dug.2	No driver	1	0	0	1	0	0	1
26259	uc001twf.1-uc001twg.1	No driver	2	0	0	2	0	0	1
892	uc003pqe.2-uc003pqd.2	No driver	3	3	0	0	1	0	0
143425	uc001mfe.2-uc009yfi.2	No driver	1	1	0	0	1	0	0
5335	uc002xjo.1-uc010zwe.1	Driver	51	0	0	51	0	0	1
8621	uc003thi.3-uc003thk.2	No driver	2	2	0	0	1	0	0
488	uc001tqk.3-uc009zvn.2	No driver	1	1	0	0	1	0	0
488	uc001tql.3-uc009zvn.2	No driver	1	1	0	0	1	0	0
64326	uc001gku.1-uc009wwv.2	No driver	2	0	0	2	0	0	1
4355	uc002ien.1-uc010win.1	No driver	2	0	0	2	0	0	1
6671	uc003sva.2-uc003svb.2	No driver	2	0	0	2	0	0	1
6671	uc003svb.2-uc003sva.2	No driver	2	0	0	2	0	0	1
8825	uc001szj.1-uc001szk.1	No driver	5	5	0	0	1	0	0
2316	uc004fkk.2-uc004fki.2	No driver	8	4	0	4	0.5	0	0.5
6386	uc003xtn.2-uc011led.1	No driver	13	0	0	13	0	0	1
8525	uc001ncj.1-uc001ncl.2	No driver	3	0	0	3	0	0	1
8525	uc001ncj.1-uc010rgr.1	No driver	3	0	0	3	0	0	1
4659	uc001syz.2-uc010suc.1	No driver	3	0	0	3	0	0	1
4659	uc001syz.2-uc001syy.2	No driver	3	3	0	0	1	0	0
27128	uc003arf.2-uc010gxe.2	Driver	1	1	0	0	1	0	0
27128	uc003arf.2-uc011amw.1	Driver	1	0	0	1	0	0	1
6421	uc001bys.2-uc001byr.2	Driver	8	8	0	0	1	0	0
11177	uc001wsk.2-uc001wsl.2	No driver	3	0	0	3	0	0	1
11069	uc002uhw.3-uc002uhv.3	No driver	3	0	0	3	0	0	1
11342	uc010hvh.2-uc003exp.3	No driver	1	0	0	1	0	0	1
11342	uc003exp.3-uc010hvh.2	No driver	1	0	0	1	0	0	1
4983	uc004dww.3-uc011mpg.1	No driver	3	0	0	3	0	0	1
4983	uc004dww.3-uc004dwx.2	No driver	3	3	0	0	1	0	0
23163	uc002jni.1-uc002jnj.1	No driver	1	0	0	1	0	0	1
9265	uc003spt.2-uc011jws.1	No driver	2	0	0	2	0	0	1
216	uc004ajd.2-uc011lsg.1	No driver	1	0	0	1	0	0	1
89848	uc003llk.2-uc010jgg.2	No driver	1	0	0	1	0	0	1
5199	uc004dig.3-uc004dii.1	No driver	2	0	0	2	0	0	1
4893	uc009wgu.2-uc001efh.3	Driver	5	0	0	5	0	0	1
10445	uc001ruk.1-uc009zlj.1	No driver	1	0	0	1	0	0	1
4000	uc001fni.2-uc001fng.2	No driver	1	0	0	1	0	0	1
4000	uc001fni.2-uc001fnk.2	No driver	1	0	0	1	0	0	1
7204	uc003jff.2-uc003jfg.2	Driver	4	4	0	0	1	0	0
10636	uc003mgh.2-uc003mgj.2	No driver	5	5	0	0	1	0	0
6305	uc003blh.2-uc003blf.2	No driver	1	0	0	1	0	0	1
3613	uc002kqo.1-uc002kqp.1	No driver	1	0	0	1	0	0	1
143689	uc001pfa.2-uc009ywk.1	No driver	1	1	0	0	1	0	0
5426	uc001uks.1-uc001ukq.1	Driver	2	2	0	0	1	0	0
56521	uc001jnb.2-uc001jnc.2	No driver	1	0	0	1	0	0	1
51454	uc010fru.2-uc010zfw.1	No driver	1	1	0	0	1	0	0
9414	uc011lrv.1-uc010mom.1	Driver	2	2	0	0	1	0	0
122953	uc001xrq.2-uc010tvb.1	No driver	3	0	0	3	0	0	1
122953	uc001xrq.2-uc010asj.2	No driver	3	0	0	3	0	0	1
122953	uc001xrq.2-uc010tvc.1	No driver	3	0	0	3	0	0	1
196	uc011jxz.1-uc003stt.3	Driver	10	10	0	0	1	0	0
10815	uc003gbi.2-uc003gbj.2	No driver	3	0	0	3	0	0	1
10815	uc003gbj.2-uc003gbi.2	No driver	3	0	0	3	0	0	1
351	uc002yma.2-uc011acg.1	No driver	10	0	0	10	0	0	1
351	uc002ylz.2-uc002yma.2	No driver	10	0	0	10	0	0	1
351	uc002ylz.2-uc011acg.1	No driver	10	0	0	10	0	0	1
1398	uc002fsm.2-uc002fsl.2	No driver	38	0	0	38	0	0	1
7508	uc011ave.1-uc011avf.1	Driver	2	0	0	2	0	0	1
2130	uc003aet.2-uc003aey.2	Driver	1	0	0	1	0	0	1
2130	uc003aex.2-uc003aey.2	Driver	1	0	0	1	0	0	1
7168	uc002alk.2-uc002alt.2	Driver	7	0	0	7	0	0	1
5189	uc003uly.2-uc011khs.1	No driver	1	0	0	1	0	0	1
6605	uc002hux.2-uc010wfh.1	Driver	5	0	0	5	0	0	1
6605	uc002hux.2-uc010wfi.1	Driver	5	0	0	5	0	0	1
55611	uc010rmz.1-uc010rna.1	No driver	4	0	0	4	0	0	1
55611	uc010rmz.1-uc009ypb.1	No driver	4	0	0	4	0	0	1
6257	uc003odb.2-uc003ode.1	No driver	9	0	0	9	0	0	1
6257	uc003odb.2-uc003odd.2	No driver	9	0	0	9	0	0	1
6257	uc003odb.2-uc011dqr.1	No driver	9	0	0	9	0	0	1
51692	uc002qzo.1-uc002qzq.1	No driver	1	1	0	0	1	0	0
8893	uc003fmp.2-uc003fmr.2	No driver	4	4	0	0	1	0	0
7184	uc001tkb.1-uc010swg.1	No driver	4	0	0	4	0	0	1
27129	uc001axs.2-uc001axr.2	No driver	1	0	0	1	0	0	1
5770	uc002xvl.2-uc010zys.1	No driver	18	0	0	18	0	0	1
55139	uc002vkg.2-uc002vkh.2	No driver	1	0	0	1	0	0	1
3551	uc003xow.1-uc010lxj.1	No driver	28	26	0	2	0.928571428571429	0	0.0714285714285714
55284	uc003xzv.2-uc003xzw.2	No driver	11	11	0	0	1	0	0
843	uc002uxj.1-uc002uxk.1	Driver	14	0	0	14	0	0	1
843	uc002uxj.1-uc010ftb.1	Driver	14	14	0	0	1	0	0
8452	uc002vny.2-uc010fwy.1	Driver	18	0	0	18	0	0	1
8224	uc003amx.2-uc003amy.2	No driver	1	0	0	1	0	0	1
5817	uc002ozm.2-uc010xxc.1	No driver	3	0	0	3	0	0	1
5817	uc010xxb.1-uc010xxc.1	No driver	3	0	0	3	0	0	1
5817	uc002ozm.2-uc002ozn.2	No driver	3	0	0	3	0	0	1
3710	uc011drk.1-uc003oey.2	No driver	6	0	0	6	0	0	1
28951	uc002rbv.3-uc010yjp.1	No driver	1	0	0	1	0	0	1
835	uc003wco.2-uc011ktb.1	Driver	8	1	0	7	0.125	0	0.875
3364	uc003tod.1-uc011kce.1	No driver	3	3	0	0	1	0	0
3364	uc011kce.1-uc003tod.1	No driver	3	0	3	0	0	1	0
55623	uc010vaz.1-uc002dho.2	No driver	1	0	0	1	0	0	1
55623	uc002dhp.2-uc010vaz.1	No driver	1	0	0	1	0	0	1
2803	uc003cgx.2-uc003cgv.2	No driver	2	0	0	2	0	0	1
2803	uc003cgx.2-uc010hgs.2	No driver	2	2	0	0	1	0	0
1123	uc002ujg.2-uc002uji.2	Driver	1	0	1	0	0	1	0
8916	uc003hrw.1-uc011cdo.1	No driver	1	0	0	1	0	0	1
3376	uc004aru.3-uc010mqr.2	No driver	4	0	0	4	0	0	1
1030	uc003zpo.2-uc003zpn.2	Driver	2	2	0	0	1	0	0
57559	uc001kfk.2-uc001kfn.2	No driver	1	0	0	1	0	0	1
54843	uc010rti.1-uc010rte.1	No driver	1	1	0	0	1	0	0
2005	uc001hcy.1-uc001hcz.2	Driver	1	0	0	1	0	0	1
5970	uc001ofg.2-uc001off.2	No driver	31	0	0	31	0	0	1
5970	uc001ofg.2-uc001ofh.2	No driver	31	0	0	31	0	0	1
6868	uc002qzu.2-uc010ewz.2	No driver	1	1	0	0	1	0	0
3570	uc001fez.1-uc001ffa.1	No driver	2	0	0	2	0	0	1
3002	uc001wps.2-uc010ama.2	No driver	1	0	0	1	0	0	1
1786	uc002mng.2-uc002mnf.2	Driver	6	0	0	6	0	0	1
1786	uc002mng.2-uc002mne.2	Driver	6	6	0	0	1	0	0
10963	uc001nyk.1-uc010rnb.1	Driver	8	0	0	8	0	0	1
999	uc002ewg.1-uc010cfg.1	Driver	4	0	0	4	0	0	1
6732	uc003olj.2-uc011dtg.1	No driver	13	0	0	13	0	0	1
2047	uc003eqt.2-uc003equ.2	Driver	5	1	0	4	0.2	0	0.8
55680	uc001job.2-uc001joa.2	No driver	1	0	0	1	0	0	1
7534	uc003yjw.2-uc011lhg.1	No driver	23	0	0	23	0	0	1
10044	uc004bsa.2-uc011mak.1	No driver	3	0	0	3	0	0	1
1655	uc002jek.2-uc010deh.2	Driver	7	0	0	7	0	0	1
140462	uc004cwk.2-uc004cwm.2	No driver	1	0	0	1	0	0	1
6773	uc001slc.2-uc001slb.2	Driver	3	0	0	3	0	0	1
11201	uc002lfj.3-uc010dpg.2	No driver	3	3	0	0	1	0	0
11201	uc002lfj.3-uc002lfk.3	No driver	3	0	0	3	0	0	1
22894	uc001viz.2-uc001viy.3	Driver	5	0	5	0	0	1	0
22894	uc001viz.2-uc001vix.3	Driver	5	0	5	0	0	1	0
1454	uc003avk.2-uc003avq.1	No driver	9	0	0	9	0	0	1
23090	uc010vgn.1-uc002efs.2	No driver	3	0	0	3	0	0	1
9709	uc002eke.1-uc010ccp.1	Driver	1	0	0	1	0	0	1
4286	uc003dof.2-uc003doe.2	Driver	3	0	0	3	0	0	1
29102	uc003jhh.2-uc003jhg.2	No driver	2	0	0	2	0	0	1
309	uc003ltl.1-uc003ltn.1	No driver	2	0	0	2	0	0	1
309	uc003ltm.1-uc003ltn.1	No driver	2	0	0	2	0	0	1
309	uc003ltl.1-uc003ltm.1	No driver	2	0	0	2	0	0	1
309	uc003ltl.1-uc003lto.1	No driver	2	0	0	2	0	0	1
6000	uc010pyi.1-uc001hyt.2	No driver	3	0	3	0	0	1	0
5295	uc003jvc.2-uc003jvb.2	Driver	28	0	0	28	0	0	1
5295	uc003jva.2-uc003jvd.2	Driver	28	0	0	28	0	0	1
6877	uc001kwv.2-uc010qqq.1	No driver	4	0	0	4	0	0	1
200539	uc002sxa.2-uc002sxc.2	No driver	1	0	0	1	0	0	1
200539	uc002sxc.2-uc002sxa.2	No driver	1	0	0	1	0	0	1
3985	uc003akh.2-uc003aki.2	No driver	2	0	0	2	0	0	1
3985	uc003akk.2-uc003aki.2	No driver	2	0	0	2	0	0	1
129685	uc003ors.2-uc003orr.2	No driver	1	0	0	1	0	0	1
1839	uc003lfi.2-uc010jfj.2	No driver	1	1	0	0	1	0	0
10179	uc001pow.2-uc001pox.2	No driver	2	2	0	0	1	0	0
5317	uc001gwe.2-uc009wzm.2	No driver	2	2	0	0	1	0	0
3206	uc003syw.3-uc011jzm.1	No driver	1	0	0	1	0	0	1
29924	uc010etd.2-uc002qlv.2	No driver	2	1	0	1	0.5	0	0.5
29924	uc002qlw.2-uc010etd.2	No driver	2	0	0	2	0	0	1
23161	uc003stv.2-uc010kub.2	No driver	1	1	0	0	1	0	0
1915	uc003phi.2-uc003phl.2	Driver	13	4	0	9	0.307692307692308	0	0.692307692307692
29117	uc002egf.1-uc002ege.1	No driver	1	0	0	1	0	0	1
29117	uc002ege.1-uc002egf.1	No driver	1	0	0	1	0	0	1
3032	uc002rgz.2-uc002rha.2	No driver	1	0	0	1	0	0	1
3032	uc002rgz.2-uc010ykx.1	No driver	1	0	0	1	0	0	1
9070	uc003xkt.3-uc011lbk.1	No driver	1	0	0	1	0	0	1
1278	uc003ung.1-uc011kib.1	No driver	1	0	0	1	0	0	1
130399	uc010foe.2-uc010fof.2	No driver	1	0	0	1	0	0	1
66036	uc003wtm.2-uc011kxa.1	No driver	3	0	0	3	0	0	1
66036	uc011kxa.1-uc003wtm.2	No driver	3	0	0	3	0	0	1
4897	uc003vfc.2-uc003vez.2	No driver	4	4	0	0	1	0	0
4897	uc003vfc.2-uc011kmj.1	No driver	4	4	0	0	1	0	0
54874	uc001dpw.2-uc001dpv.2	No driver	1	0	0	1	0	0	1
54874	uc001dpw.2-uc010otl.1	No driver	1	1	0	0	1	0	0
22983	uc002mvm.2-uc002mvk.2	No driver	2	0	0	2	0	0	1
84552	uc002lny.2-uc010xfp.1	No driver	6	0	0	6	0	0	1
57144	uc002wnk.2-uc010gby.1	Driver	4	0	0	4	0	0	1
51317	uc001ncc.3-uc009ykx.2	No driver	2	0	0	2	0	0	1
613	uc002zww.2-uc011aiy.1	Driver	10	0	0	10	0	0	1
2201	uc003kuu.2-uc003kuv.2	Driver	1	0	0	1	0	0	1
203068	uc003nrl.2-uc003nrk.1	No driver	5	0	0	5	0	0	1
6927	uc001tzg.2-uc010szn.1	Driver	3	0	0	3	0	0	1
92369	uc003ett.2-uc010hum.2	No driver	1	1	0	0	1	0	0
9871	uc003ici.3-uc003icj.3	Driver	2	0	0	2	0	0	1
2107	uc003ldc.3-uc011cyv.1	No driver	2	0	0	2	0	0	1
51400	uc001ouw.2-uc001oux.2	No driver	2	0	0	2	0	0	1
6103	uc004deb.2-uc004dec.2	Driver	1	1	0	0	1	0	0
958	uc002xrg.1-uc002xrh.1	No driver	9	0	0	9	0	0	1
10808	uc001utj.2-uc010tds.1	No driver	3	0	0	3	0	0	1
3587	uc001prv.2-uc010rxn.1	No driver	2	2	0	0	1	0	0
905	uc002tub.1-uc002tuc.1	No driver	3	0	0	3	0	0	1
7089	uc010dth.2-uc010xhc.1	No driver	5	0	0	5	0	0	1
140885	uc002wfr.2-uc002wft.2	No driver	2	0	0	2	0	0	1
6015	uc003odk.2-uc003odl.2	No driver	8	0	0	8	0	0	1
4689	uc003apy.3-uc003apz.3	No driver	3	0	0	3	0	0	1
4671	uc011crs.1-uc003kar.1	No driver	1	0	0	1	0	0	1
4671	uc011crs.1-uc003kat.1	No driver	1	1	0	0	1	0	0
4613	uc010yjr.1-uc002rci.2	Driver	3	0	0	3	0	0	1
90678	uc004brb.1-uc004brg.1	No driver	1	0	0	1	0	0	1
1760	uc010xxt.1-uc002pdh.1	No driver	1	0	0	1	0	0	1
7423	uc001nyx.2-uc001nyw.2	No driver	2	0	0	2	0	0	1
1975	uc001sbh.3-uc010snv.1	No driver	5	5	0	0	1	0	0
1975	uc010snu.1-uc010snv.1	No driver	5	5	0	0	1	0	0
64219	uc004dxh.2-uc004dxg.2	No driver	1	0	0	1	0	0	1
54778	uc002afs.2-uc002afy.2	No driver	8	0	0	8	0	0	1
71	uc002kal.1-uc002kah.1	Driver	12	0	0	12	0	0	1
71	uc002kal.1-uc002kai.1	Driver	12	0	0	12	0	0	1
27106	uc002nhv.2-uc002nhu.2	No driver	1	0	0	1	0	0	1
4690	uc003erh.2-uc011bme.1	Driver	37	0	0	37	0	0	1
4690	uc011bme.1-uc003erh.2	Driver	37	0	0	37	0	0	1
6850	uc004arb.2-uc011ltr.1	Driver	40	40	0	0	1	0	0
10772	uc010oee.1-uc010oef.1	No driver	4	0	0	4	0	0	1
10772	uc010oee.1-uc001bij.1	No driver	4	4	0	0	1	0	0
92335	uc002jbn.2-uc002jbo.2	No driver	2	0	0	2	0	0	1
7145	uc010zjv.1-uc002vgs.2	No driver	1	0	1	0	0	1	0
51231	uc002prg.2-uc002prj.1	No driver	1	0	0	1	0	0	1
22806	uc010wel.1-uc002hsu.2	No driver	3	0	3	0	0	1	0
9276	uc003etf.3-uc011bmv.1	No driver	10	0	0	10	0	0	1
10155	uc002qtg.1-uc002qth.1	No driver	2	0	0	2	0	0	1
2314	uc002gsr.1-uc002gsq.1	No driver	1	1	0	0	1	0	0
4677	uc002lgs.2-uc010xea.1	No driver	3	0	0	3	0	0	1
6389	uc003jao.3-uc011clw.1	No driver	1	0	0	1	0	0	1
51082	uc001uro.2-uc001urp.2	No driver	6	6	0	0	1	0	0
57799	uc002chr.2-uc002chq.2	No driver	1	0	0	1	0	0	1
84305	uc001sie.1-uc001sif.1	No driver	1	0	0	1	0	0	1
5870	uc001ouf.2-uc009yts.2	No driver	7	0	0	7	0	0	1
5870	uc001oue.2-uc009yts.2	No driver	7	0	0	7	0	0	1
10121	uc001kvv.2-uc010qqo.1	No driver	2	0	0	2	0	0	1
10268	uc003tnb.2-uc003tnc.2	No driver	1	0	0	1	0	0	1
9632	uc001jux.2-uc010qkq.1	No driver	3	0	0	3	0	0	1
51171	uc002pkv.1-uc010emk.1	No driver	1	0	0	1	0	0	1
6146	uc001amd.2-uc001ame.2	Driver	3	0	0	3	0	0	1
7280	uc003mvc.2-uc003mvd.2	No driver	4	0	0	4	0	0	1
26986	uc003yjs.1-uc011lhd.1	Driver	34	0	0	34	0	0	1
26986	uc003yjs.1-uc011lhc.1	Driver	34	0	0	34	0	0	1
26508	uc001cdp.2-uc010oiw.1	No driver	2	0	0	2	0	0	1
5939	uc001sln.2-uc010sqq.1	No driver	3	0	0	3	0	0	1
5939	uc001sln.2-uc010sqp.1	No driver	3	3	0	0	1	0	0
5939	uc001sln.2-uc009zou.2	No driver	3	3	0	0	1	0	0
54704	uc003yge.2-uc003ygf.2	No driver	1	0	0	1	0	0	1
1859	uc002ywk.2-uc011aei.1	No driver	5	0	0	5	0	0	1
1859	uc002ywk.2-uc002ywm.2	No driver	5	0	0	5	0	0	1
8775	uc002pha.1-uc002phc.1	No driver	11	0	0	11	0	0	1
4086	uc003ikd.2-uc011cic.1	No driver	17	0	0	17	0	0	1
842	uc001awn.2-uc001awq.2	Driver	16	2	0	14	0.125	0	0.875
842	uc001awn.2-uc001awo.2	Driver	16	0	0	16	0	0	1
4846	uc003wif.2-uc011kuy.1	No driver	1	0	0	1	0	0	1
7005	uc003oku.3-uc010jvx.2	No driver	1	0	0	1	0	0	1
64750	uc002jep.1-uc002jer.1	Driver	3	0	0	3	0	0	1
22881	uc003pni.3-uc003pnj.3	No driver	1	1	0	0	1	0	0
22881	uc003pni.3-uc003pnh.3	No driver	1	1	0	0	1	0	0
657	uc001kdz.2-uc001kdy.2	Driver	5	0	0	5	0	0	1
657	uc001kdy.2-uc001kdz.2	Driver	5	0	0	5	0	0	1
56893	uc001fna.2-uc010pgx.1	No driver	26	0	0	26	0	0	1
51085	uc003tyn.1-uc003tyj.1	No driver	1	0	0	1	0	0	1
1910	uc001vko.2-uc010aez.1	No driver	1	0	0	1	0	0	1
29760	uc001kls.3-uc001klx.3	No driver	13	0	0	13	0	0	1
29760	uc001kls.3-uc009xvc.2	No driver	13	13	0	0	1	0	0
983	uc001jld.2-uc001jlg.2	No driver	42	0	0	42	0	0	1
8905	uc004cxi.2-uc004cxh.2	No driver	4	0	0	4	0	0	1
8905	uc004cxi.2-uc011mis.1	No driver	4	0	0	4	0	0	1
3718	uc002nhn.3-uc010ebh.2	Driver	15	15	0	0	1	0	0
54521	uc004eqn.2-uc010nqi.2	No driver	1	0	0	1	0	0	1
23369	uc010yjy.1-uc002rds.1	No driver	2	0	0	2	0	0	1
11124	uc009vyx.1-uc010onc.1	Driver	1	0	0	1	0	0	1
79902	uc002jng.1-uc002jnh.1	No driver	5	0	0	5	0	0	1
79902	uc002jng.1-uc010wrv.1	No driver	5	0	0	5	0	0	1
7296	uc001tko.1-uc010swp.1	No driver	1	0	1	0	0	1	0
7296	uc010swq.1-uc010swp.1	No driver	1	0	0	1	0	0	1
8943	uc002lva.2-uc010dsv.2	No driver	4	4	0	0	1	0	0
6801	uc002rpn.2-uc010ezx.2	No driver	2	0	0	2	0	0	1
2670	uc002ihq.2-uc010wjg.1	No driver	1	1	0	0	1	0	0
8803	uc001vbs.2-uc010tgb.1	No driver	1	0	0	1	0	0	1
8803	uc001vbs.2-uc010tgd.1	No driver	1	0	0	1	0	0	1
8625	uc002nlv.2-uc002nlw.2	No driver	1	0	0	1	0	0	1
6337	uc001qnw.2-uc001qnv.2	No driver	1	0	0	1	0	0	1
8476	uc001hqr.2-uc001hqp.2	No driver	1	1	0	0	1	0	0
55068	uc001uzb.3-uc001uyz.3	No driver	2	2	0	0	1	0	0
8874	uc010tjo.1-uc001vrv.3	No driver	10	0	0	10	0	0	1
5610	uc010fac.2-uc010fab.1	No driver	18	0	0	18	0	0	1
5610	uc010fac.2-uc010yng.1	No driver	18	0	0	18	0	0	1
10411	uc009zks.2-uc009zkq.2	No driver	1	0	0	1	0	0	1
10411	uc001rpz.3-uc001rqa.2	No driver	1	1	0	0	1	0	0
1828	uc002kwp.2-uc010xbp.1	No driver	6	0	0	6	0	0	1
2074	uc001jhs.3-uc009xod.2	No driver	6	0	0	6	0	0	1
2074	uc001jhs.3-uc001jhr.3	No driver	6	0	0	6	0	0	1
2074	uc001jhs.3-uc010qgr.1	No driver	6	0	0	6	0	0	1
5236	uc001dbh.2-uc010ooy.1	No driver	1	0	0	1	0	0	1
7159	uc010pvb.1-uc010puz.1	No driver	5	0	0	5	0	0	1
55367	uc009yck.1-uc001lrp.1	No driver	2	0	2	0	0	1	0
2770	uc003uhb.1-uc011kgt.1	Driver	18	0	0	18	0	0	1
55285	uc004emy.1-uc004emz.2	No driver	2	0	0	2	0	0	1
9477	uc003ork.2-uc011dui.1	No driver	1	1	0	0	1	0	0
8878	uc003mkw.3-uc011dgs.1	No driver	8	8	0	0	1	0	0
8878	uc003mkw.3-uc003mkv.3	No driver	8	0	0	8	0	0	1
396	uc002kbq.2-uc002kjk.1	No driver	6	0	0	6	0	0	1
2976	uc002rjw.1-uc010eyy.1	No driver	1	0	0	1	0	0	1
8503	uc001cpb.3-uc010olv.1	Driver	7	0	0	7	0	0	1
2159	uc001vsx.2-uc001vsy.2	No driver	7	0	0	7	0	0	1
1024	uc001uqr.1-uc001uqt.1	Driver	3	0	0	3	0	0	1
6885	uc003pob.1-uc003pnz.1	Driver	14	0	0	14	0	0	1
6885	uc003pnz.1-uc003pob.1	Driver	14	0	0	14	0	0	1
6885	uc003pnz.1-uc003pny.1	Driver	14	14	0	0	1	0	0
6885	uc003pob.1-uc003pny.1	Driver	14	14	0	0	1	0	0
974	uc002jdo.1-uc002jdr.1	Driver	4	1	0	3	0.25	0	0.75
55973	uc003vej.2-uc011klz.1	No driver	1	0	0	1	0	0	1
55973	uc011klz.1-uc003vej.2	No driver	1	0	0	1	0	0	1
30819	uc010qqg.1-uc001kty.2	No driver	3	0	0	3	0	0	1
30819	uc001kty.2-uc001ktx.2	No driver	3	3	0	0	1	0	0
30819	uc001kty.2-uc010qqg.1	No driver	3	0	0	3	0	0	1
215	uc004fif.2-uc004fih.2	No driver	2	2	0	0	1	0	0
215	uc004fif.2-uc004fig.2	No driver	2	0	0	2	0	0	1
51560	uc003epy.2-uc011blu.1	No driver	1	0	0	1	0	0	1
5423	uc003xoz.1-uc011lcs.1	No driver	1	0	0	1	0	0	1
5606	uc002gys.2-uc002gyu.2	No driver	8	0	0	8	0	0	1
3337	uc002myz.1-uc010xnr.1	No driver	3	1	0	2	0.333333333333333	0	0.666666666666667
54461	uc004cjx.2-uc010nbx.2	No driver	2	2	0	0	1	0	0
6938	uc002aee.2-uc010bfs.2	Driver	10	0	0	10	0	0	1
6938	uc002aed.2-uc010bfs.2	Driver	10	0	0	10	0	0	1
5148	uc002kay.3-uc002kaz.3	No driver	1	1	0	0	1	0	0
5148	uc002kaz.3-uc002kay.3	No driver	1	0	1	0	0	1	0
4915	uc011ltb.1-uc004aob.1	Driver	3	0	0	3	0	0	1
111	uc003egh.1-uc003egg.1	No driver	2	0	0	2	0	0	1
3189	uc001jnw.3-uc001jny.3	No driver	1	0	0	1	0	0	1
3189	uc001jnw.3-uc010qiv.1	No driver	1	0	0	1	0	0	1
8740	uc002mfk.1-uc002mfj.1	No driver	3	0	0	3	0	0	1
9267	uc002jvw.2-uc010wtv.1	No driver	4	4	0	0	1	0	0
25930	uc003crf.1-uc011bax.1	No driver	1	1	0	0	1	0	0
25930	uc003crf.1-uc011bay.1	No driver	1	0	0	1	0	0	1
10616	uc002wdp.3-uc002wdo.2	No driver	3	3	0	0	1	0	0
10616	uc002wdo.2-uc002wdp.3	No driver	3	0	3	0	0	1	0
23406	uc002fid.2-uc010chk.2	No driver	1	1	0	0	1	0	0
166785	uc003ikh.3-uc010iow.2	No driver	1	1	0	0	1	0	0
2217	uc002poe.2-uc002poi.2	No driver	1	1	0	0	1	0	0
11127	uc003kxo.2-uc003kxm.2	No driver	2	2	0	0	1	0	0
50618	uc002rff.2-uc002rfh.1	No driver	7	7	0	0	1	0	0
1445	uc010bkb.1-uc010bkc.1	No driver	17	6	0	11	0.352941176470588	0	0.647058823529412
54861	uc003cms.3-uc011azr.1	No driver	2	0	0	2	0	0	1
1121	uc004eet.2-uc004eeu.3	No driver	4	4	0	0	1	0	0
1121	uc004eet.2-uc011mqz.1	No driver	4	0	0	4	0	0	1
4802	uc009vwd.2-uc001cge.2	No driver	3	0	0	3	0	0	1
94239	uc003tlz.2-uc003tma.2	No driver	1	0	0	1	0	0	1
6446	uc003qen.3-uc011ecu.1	Driver	8	0	0	8	0	0	1
8491	uc002rrp.2-uc010yns.1	Driver	1	1	0	0	1	0	0
23411	uc001jnd.2-uc001jne.2	No driver	2	0	0	2	0	0	1
6929	uc002ltr.2-uc002lto.2	Driver	22	0	0	22	0	0	1
6929	uc002ltr.2-uc002ltn.2	Driver	22	0	0	22	0	0	1
26135	uc001ddx.2-uc001ddv.2	No driver	1	0	0	1	0	0	1
57599	uc003cit.2-uc003ciu.2	No driver	2	2	0	0	1	0	0
84749	uc010sxi.1-uc001tnw.3	No driver	1	0	0	1	0	0	1
51678	uc003swy.2-uc010kur.2	No driver	3	1	0	2	0.333333333333333	0	0.666666666666667
