Cancer	Gene	Symbol	Transcript	TPM	ProteinLength
kich	285498	RNF212	uc003gch.2	6.79233032478	143
kich	80003	PCNXL2	uc001hvk.1	0.735265854877	777
kich	80003	PCNXL2	uc001hvl.2	1.85444119896	2137
kich	80003	PCNXL2	uc001hvm.1	1.1740685807	0
kich	80003	PCNXL2	uc001hvl.2	1.85444119896	2137
kich	9934	P2RY14	uc003eyr.1	0.112136095467	338
kich	9934	P2RY14	uc003eys.1	1.05930929107	338
kich	55000	TUG1	uc003ajj.2	21.1437596523	0
kich	55000	TUG1	uc003ajh.2	23.3442988613	0
kich	999	CDH1	uc010cfg.1	5.7480162295	821
kich	999	CDH1	uc002ewg.1	106.602847941	882
kich	51308	REEP2	uc003lcz.2	0.0	252
kich	51308	REEP2	uc003lda.2	1.22681104283	254
kich	9812	KIAA0141	uc003llu.1	14.4268186366	0
kich	9812	KIAA0141	uc003llt.2	26.858570066	515
kich	10783	NEK6	uc004boi.2	0.0	313
kich	10783	NEK6	uc010mwk.2	5.45825784602	313
kich	120534	C11orf46	uc001msp.2	15.0893695621	0
kich	120534	C11orf46	uc001mso.1	24.4896735073	260
kich	497258	BDNFOS	uc001mrn.2	0.0	0
kich	497258	BDNFOS	uc001mrm.2	2.49487017323	0
kich	497258	BDNFOS	uc001mrn.2	0.0	0
kich	497258	BDNFOS	uc009yin.2	2.03078652121	0
kich	57446	NDRG3	uc002xfx.2	0.0	363
kich	57446	NDRG3	uc002xfw.2	32.6519003417	375
kich	57446	NDRG3	uc010zvr.1	0.492782075352	263
kich	57446	NDRG3	uc002xfw.2	32.6519003417	375
kich	30846	EHD2	uc010xyv.1	7.5877959152	226
kich	30846	EHD2	uc002phj.3	21.1783199989	543
kich	2934	GSN	uc004ble.1	140.114989173	731
kich	2934	GSN	uc011lyh.1	135.313893811	748
kich	8829	NRP1	uc001iww.3	6.10081942242	735
kich	8829	NRP1	uc001iwx.3	21.8712259592	923
kich	388799	C20orf107	uc010zzh.1	0.0	171
kich	388799	C20orf107	uc002xxz.2	0.221496348771	171
kich	388799	C20orf107	uc002xxz.2	0.221496348771	171
kich	388799	C20orf107	uc010zzh.1	0.0	171
kich	55167	MSL2	uc011bmb.1	1.82112116239	503
kich	55167	MSL2	uc003eqx.1	10.7622219311	577
kich	9255	AIMP1	uc011cfg.1	0.0	312
kich	9255	AIMP1	uc003hyh.2	42.8885478145	336
kich	55812	SPATA7	uc001xwr.2	4.07236586886	567
kich	55812	SPATA7	uc001xwq.2	6.92617110047	599
kich	159371	TMEM20	uc001kjf.1	0.0	364
kich	159371	TMEM20	uc001kjj.2	1.51780884386	0
kich	159371	TMEM20	uc001kjg.1	0.0	365
kich	159371	TMEM20	uc001kjj.2	1.51780884386	0
kich	159371	TMEM20	uc001kjh.2	0.509682555503	0
kich	159371	TMEM20	uc001kjj.2	1.51780884386	0
kich	282809	POC1B	uc001tbb.2	2.33708763854	348
kich	282809	POC1B	uc001tbc.2	8.89312221679	478
kich	282809	POC1B	uc009zsq.2	0.176710189236	0
kich	282809	POC1B	uc001tbc.2	8.89312221679	478
kich	8507	ENC1	uc011css.1	0.629574327293	516
kich	8507	ENC1	uc003kdc.3	8.46662240373	589
kich	11244	ZHX1	uc003yqg.2	2.69567869728	0
kich	11244	ZHX1	uc003yqe.2	15.3772530889	873
kich	85465	EPT1	uc010eyl.1	5.0308323063	0
kich	85465	EPT1	uc010ykz.1	5.32800142146	396
kich	9927	MFN2	uc009vni.2	10.1931731844	757
kich	9927	MFN2	uc001atn.3	59.4352882142	757
kich	53938	PPIL3	uc002uwi.2	4.20582360133	165
kich	53938	PPIL3	uc002uwh.2	10.8421506491	161
kich	53938	PPIL3	uc002uwj.2	2.7693727935	81
kich	53938	PPIL3	uc002uwh.2	10.8421506491	161
kich	1117	CHI3L2	uc001eam.2	0.0	390
kich	1117	CHI3L2	uc001ean.2	0.122180440328	380
kich	1117	CHI3L2	uc001eao.2	0.0	311
kich	1117	CHI3L2	uc001ean.2	0.122180440328	380
kich	390927	ZNF793	uc010xts.1	0.115303668769	406
kich	390927	ZNF793	uc010efm.2	1.32325405711	406
kich	2764	GMFB	uc001xaw.1	6.45052512981	0
kich	2764	GMFB	uc010tqz.1	35.2798151896	142
kich	10397	NDRG1	uc003yue.1	94.093961522	109
kich	10397	NDRG1	uc003yug.2	418.588617419	394
kich	4238	MFAP3	uc011ddb.1	4.8771544275	216
kich	4238	MFAP3	uc010jib.2	10.1563899399	362
kich	80095	ZNF606	uc010yhp.1	0.196046727392	702
kich	80095	ZNF606	uc002qqw.2	4.6841607525	792
kich	54726	OTUD4	uc003ijz.3	0.0	1048
kich	54726	OTUD4	uc003ika.3	12.3839836031	1049
kich	93664	CADPS2	uc003vkg.3	12.7493143566	950
kich	93664	CADPS2	uc010lkq.2	20.3932027189	1255
kich	93664	CADPS2	uc011knx.1	1.14975139335	671
kich	93664	CADPS2	uc010lkq.2	20.3932027189	1255
kich	146225	CMTM2	uc002ept.2	0.0	248
kich	146225	CMTM2	uc010cdu.2	0.246920151048	195
kich	3800	KIF5C	uc002tws.1	0.0989962906872	0
kich	3800	KIF5C	uc002twu.1	2.02797026064	239
kich	3800	KIF5C	uc010zbu.1	0.0958753989702	957
kich	3800	KIF5C	uc002twu.1	2.02797026064	239
kich	56034	PDGFC	uc011cir.1	0.0	189
kich	56034	PDGFC	uc003iph.1	13.6133148088	345
kich	54932	EXD3	uc004cmt.3	2.47597767496	0
kich	54932	EXD3	uc004cmp.2	4.85329036175	876
kich	23181	DIP2A	uc002zjt.2	3.74992368704	0
kich	23181	DIP2A	uc002zjo.2	5.10212741882	1571
kich	283849	EXOC3L	uc002erv.1	0.720443234052	0
kich	283849	EXOC3L	uc002erx.1	2.52262452804	746
kich	283849	EXOC3L	uc002erw.1	0.38750357837	397
kich	283849	EXOC3L	uc002erx.1	2.52262452804	746
kich	399669	ZNF321	uc002qak.1	0.0	217
kich	399669	ZNF321	uc002qaj.1	6.15624802095	164
kich	399669	ZNF321	uc010eqj.2	0.193111558164	217
kich	399669	ZNF321	uc002qaj.1	6.15624802095	164
kich	28976	ACAD9	uc003ele.2	11.8329312199	273
kich	28976	ACAD9	uc003ela.3	23.6656676751	621
kich	85456	TNKS1BP1	uc001njp.2	12.8588311463	301
kich	85456	TNKS1BP1	uc001njs.2	34.9779388317	1729
kich	9631	NUP155	uc003jkt.1	1.28622301422	1332
kich	9631	NUP155	uc003jku.1	4.87759080858	1391
kich	9631	NUP155	uc010iuz.1	0.0	1327
kich	9631	NUP155	uc003jku.1	4.87759080858	1391
kich	51474	LIMA1	uc001rwh.3	5.62880506199	598
kich	51474	LIMA1	uc001rwj.3	48.3642398246	759
kich	3831	KLC1	uc001yns.2	8.74697126511	0
kich	3831	KLC1	uc001yno.2	13.8469333769	573
kich	10147	SFRS14	uc002nlb.2	10.8581558991	1082
kich	10147	SFRS14	uc002nkx.2	18.7106832032	1082
kich	10089	KCNK7	uc001oeq.2	0.0	252
kich	10089	KCNK7	uc001oes.2	0.147337353528	307
kich	10089	KCNK7	uc001oer.2	0.0	252
kich	10089	KCNK7	uc001oes.2	0.147337353528	307
kich	3326	HSP90AB1	uc003oxc.1	139.081494806	362
kich	3326	HSP90AB1	uc003oxa.1	496.662458891	724
kich	23654	PLXNB2	uc003bkt.1	85.2480913638	630
kich	23654	PLXNB2	uc003bkv.3	96.8930771428	1838
kich	92979	MARCH9	uc001spx.1	9.667740334	346
kich	92979	MARCH9	uc001spy.2	9.08989255037	233
kich	728833	FAM72D	uc010evy.1	0.0	94
kich	728833	FAM72D	uc002qvn.1	0.125471727379	149
kich	56256	SERTAD4	uc009xcw.2	0.0	356
kich	56256	SERTAD4	uc001hhy.2	3.20975915687	356
kich	1859	DYRK1A	uc002ywm.2	0.0	529
kich	1859	DYRK1A	uc002ywk.2	8.29758962266	763
kich	57599	WDR48	uc003ciu.2	16.4482547611	0
kich	57599	WDR48	uc003cit.2	18.9761699955	677
kich	54872	PIGG	uc010ibf.2	0.264962773574	850
kich	54872	PIGG	uc003gak.3	10.9332859813	983
kich	2354	FOSB	uc002pca.3	7.67289151843	289
kich	2354	FOSB	uc002pbx.3	35.6755257578	338
kich	2354	FOSB	uc010ekc.1	0.280730422027	94
kich	2354	FOSB	uc002pbx.3	35.6755257578	338
kich	2354	FOSB	uc010ekf.2	0.0	299
kich	2354	FOSB	uc002pbx.3	35.6755257578	338
kich	57047	PLSCR2	uc003evv.1	0.0	224
kich	57047	PLSCR2	uc003evw.1	0.455856903142	293
kich	151295	SLC23A3	uc010fwb.2	0.331834926419	493
kich	151295	SLC23A3	uc010zks.1	5.89709009328	610
kich	151295	SLC23A3	uc010zkr.1	0.247603875893	618
kich	151295	SLC23A3	uc010zks.1	5.89709009328	610
kich	27343	POLL	uc001ktd.1	2.75194142993	248
kich	27343	POLL	uc001ktf.2	4.61311102808	483
kich	27343	POLL	uc001ktj.1	0.0	575
kich	27343	POLL	uc001ktf.2	4.61311102808	483
kich	27343	POLL	uc010qqa.1	2.6518178649	314
kich	27343	POLL	uc001ktf.2	4.61311102808	483
kich	6036	RNASE2	uc010aif.2	0.0399489479746	161
kich	6036	RNASE2	uc001vyl.1	0.0	161
kich	6036	RNASE2	uc001vyl.1	0.0	161
kich	6036	RNASE2	uc010aif.2	0.0399489479746	161
kich	6829	SUPT5H	uc002oln.3	0.0	1087
kich	6829	SUPT5H	uc002olo.3	39.5415158384	1087
kich	6829	SUPT5H	uc002olq.3	4.16605673811	1083
kich	6829	SUPT5H	uc002olo.3	39.5415158384	1087
kich	113510	HELQ	uc003hoq.1	2.34007002287	353
kich	113510	HELQ	uc003hop.1	4.41282140278	247
kich	55179	FAIM	uc003esr.2	9.62253885969	179
kich	55179	FAIM	uc003ess.2	11.0226569758	179
kich	84135	UTP15	uc010ize.1	0.0	518
kich	84135	UTP15	uc003kcw.1	4.6839088414	518
kich	51110	LACTB2	uc003xyp.2	19.3641789874	288
kich	51110	LACTB2	uc011lfd.1	30.4285261766	288
kich	51271	UBAP1	uc003ztz.2	21.8389214657	502
kich	51271	UBAP1	uc003ztx.2	33.3699369922	502
kich	8531	CSDA	uc001qyu.2	46.8949301809	303
kich	8531	CSDA	uc001qyt.2	54.6759365257	372
kich	10318	TNIP1	uc011dcn.1	33.2241860863	154
kich	10318	TNIP1	uc003ltj.2	78.7501956341	636
kich	91445	RNF185	uc003ake.2	3.74131631716	136
kich	91445	RNF185	uc003akb.2	41.1058690266	192
kich	91445	RNF185	uc011all.1	1.06424249491	192
kich	91445	RNF185	uc003akb.2	41.1058690266	192
kich	5095	PCCA	uc001vop.2	6.97481648672	0
kich	5095	PCCA	uc001voo.2	54.8144233508	728
kich	5095	PCCA	uc010aga.2	4.87994737741	702
kich	5095	PCCA	uc001voo.2	54.8144233508	728
kich	730092	RRN3P1	uc010vbl.1	1.22330540506	219
kich	730092	RRN3P1	uc002djl.2	1.90090663488	0
kich	10196	PRMT3	uc010rdn.1	0.0	469
kich	10196	PRMT3	uc001mqb.2	7.38936443664	531
kich	4776	NFATC4	uc010tos.1	0.0	832
kich	4776	NFATC4	uc001wpc.2	3.2472804992	902
kich	10521	DDX17	uc010gxp.2	54.4568701903	181
kich	10521	DDX17	uc003avx.3	68.7512023374	729
kich	3658	IREB2	uc010unb.1	0.529020172643	713
kich	3658	IREB2	uc002bdr.2	17.1394050937	963
kich	7695	ZNF136	uc010xmh.1	0.477102764147	474
kich	7695	ZNF136	uc002mti.2	7.61286553785	540
kich	81553	FAM49A	uc010exm.1	0.0	323
kich	81553	FAM49A	uc002rck.1	2.17167694967	323
kich	8720	MBTPS1	uc002fhh.2	4.98670994499	556
kich	8720	MBTPS1	uc002fhi.2	65.6808953492	1052
kich	57380	MRS2	uc003nec.2	0.0	320
kich	57380	MRS2	uc003nea.2	12.7838939861	408
kich	57380	MRS2	uc003nec.2	0.0	320
kich	57380	MRS2	uc003neb.2	16.0377679529	443
kich	133383	C5orf35	uc003jqy.2	3.04651454415	0
kich	133383	C5orf35	uc003jqx.2	6.44474807887	299
kich	3611	ILK	uc001mei.2	26.5619467643	78
kich	3611	ILK	uc001mee.2	88.8971498404	452
kich	10111	RAD50	uc003kxh.2	0.0052646047317	1173
kich	10111	RAD50	uc003kxi.2	18.3363296978	1312
kich	1436	CSF1R	uc011dcd.1	1.82365978563	501
kich	1436	CSF1R	uc003lrl.2	5.72365495617	972
kich	256764	WDR72	uc010bfh.1	0.0	0
kich	256764	WDR72	uc002acj.2	28.4898078138	1102
kich	51400	PPME1	uc001oux.2	3.11041275454	199
kich	51400	PPME1	uc001ouw.2	41.2723356502	386
kich	60592	SCOC	uc003iif.2	48.6320787046	159
kich	60592	SCOC	uc011che.1	65.5289036939	122
kich	8780	RIOK3	uc010xat.1	15.852779834	263
kich	8780	RIOK3	uc002kui.3	21.3722522102	519
kich	5110	PCMT1	uc003qna.2	15.9539470707	285
kich	5110	PCMT1	uc003qnb.2	34.6120310397	285
kich	22848	AAK1	uc002sfp.2	4.22204858467	961
kich	22848	AAK1	uc010fdj.1	7.07985271285	0
kich	113419	TEX261	uc010fdy.2	29.8180833275	149
kich	113419	TEX261	uc002shn.2	35.8097649358	196
kich	91653	BOC	uc003eac.2	4.45967803474	407
kich	91653	BOC	uc003dzz.2	6.06364731844	1115
kich	7741	ZNF187	uc011dlf.1	0.0	270
kich	7741	ZNF187	uc003nku.3	4.45330916861	344
kich	10157	AASS	uc011knw.1	3.69912641776	414
kich	10157	AASS	uc003vkb.2	4.34751131805	926
kich	10157	AASS	uc003vkb.2	4.34751131805	926
kich	10157	AASS	uc011knw.1	3.69912641776	414
kich	5500	PPP1CB	uc010ymj.1	0.0	299
kich	5500	PPP1CB	uc002rmg.2	79.9793221187	327
kich	5500	PPP1CB	uc010ymj.1	0.0	299
kich	5500	PPP1CB	uc002rmh.2	41.698643456	327
kich	25959	KANK2	uc002mqm.2	10.2010943109	859
kich	25959	KANK2	uc002mqo.3	27.5132873229	851
kich	80005	DOCK5	uc003xej.2	1.19201948193	0
kich	80005	DOCK5	uc003xeg.2	1.11218376486	1870
kich	7743	ZNF189	uc011lvk.1	0.0	611
kich	7743	ZNF189	uc004bbi.1	8.04875950907	612
kich	23670	TMEM2	uc004aik.2	1.5558655127	217
kich	23670	TMEM2	uc011lsa.1	7.35850385138	1383
kich	6693	SPN	uc002dtm.2	0.0	400
kich	6693	SPN	uc002dtn.2	0.437606509147	400
kich	23499	MACF1	uc010ois.1	16.8382162799	5425
kich	23499	MACF1	uc001cdf.1	18.6987902655	313
kich	92283	ZNF461	uc002oen.2	0.0	532
kich	92283	ZNF461	uc002oem.2	2.75821569243	563
kich	92283	ZNF461	uc010xtj.1	0.584543704677	540
kich	92283	ZNF461	uc002oem.2	2.75821569243	563
kich	83886	PRSS27	uc002crg.2	0.0	188
kich	83886	PRSS27	uc002crf.2	1.825204559	290
kich	9818	NUPL1	uc001uqj.2	2.78650792159	587
kich	9818	NUPL1	uc001uqi.2	12.4992690063	599
kich	377047	PRSS45	uc011bam.1	0.0	0
kich	377047	PRSS45	uc010hjl.2	0.150088664838	228
kich	57589	KIAA1432	uc003zjl.3	1.3726786527	1307
kich	57589	KIAA1432	uc003zji.2	5.0894457713	1344
kich	23107	MRPS27	uc011csd.1	16.0649330249	195
kich	23107	MRPS27	uc003kbz.3	35.997087691	414
kich	5094	PCBP2	uc001sdk.3	25.0648403262	138
kich	5094	PCBP2	uc001sdc.3	46.6222995088	366
kich	5094	PCBP2	uc001sdd.3	15.4475393105	331
kich	5094	PCBP2	uc001sdf.3	88.2115052003	318
kich	50615	IL21R	uc002dos.1	0.0293764236982	538
kich	50615	IL21R	uc002doq.1	0.236024050435	538
kich	9886	RHOBTB1	uc009xpd.2	2.94093635741	86
kich	9886	RHOBTB1	uc001jlk.2	6.86610248579	696
kich	57447	NDRG2	uc001vyz.2	39.114642598	357
kich	57447	NDRG2	uc001vyy.2	89.9047339327	371
kich	57447	NDRG2	uc001vza.2	51.6787426418	357
kich	57447	NDRG2	uc001vyy.2	89.9047339327	371
kich	55802	DCP1A	uc003dgt.3	1.50459764879	0
kich	55802	DCP1A	uc003dgs.3	7.48651549209	580
kich	3551	IKBKB	uc010lxj.1	2.03825748714	533
kich	3551	IKBKB	uc003xow.1	13.9122462454	756
kich	5774	PTPN3	uc011lwd.1	0.0	381
kich	5774	PTPN3	uc004bed.2	22.0387431894	913
kich	10059	DNM1L	uc010ski.1	0.0	533
kich	10059	DNM1L	uc001rld.2	5.55804374387	736
kich	3570	IL6R	uc001ffa.1	0.0854798647948	365
kich	3570	IL6R	uc001fez.1	3.28562768095	468
kich	10658	CELF1	uc010rhm.1	1.20981371049	485
kich	10658	CELF1	uc001nfl.2	7.08409622025	486
kich	10658	CELF1	uc010rhm.1	1.20981371049	485
kich	10658	CELF1	uc001nfn.2	6.90444968621	482
kich	57472	CNOT6	uc010jle.2	4.34020371926	552
kich	57472	CNOT6	uc003mlx.2	6.72571053426	557
kich	22878	KIAA1012	uc002kxb.3	8.29124065221	1381
kich	22878	KIAA1012	uc002kxc.3	10.262041738	1435
kich	2309	FOXO3	uc003psn.2	5.93652658276	235
kich	2309	FOXO3	uc011ean.1	10.858315142	453
kich	169611	OLFML2A	uc004bow.2	2.70342822627	438
kich	169611	OLFML2A	uc004bov.2	3.27559471943	652
kich	4600	MX2	uc010gop.1	1.70611508188	197
kich	4600	MX2	uc002yzf.1	4.13125026971	715
kich	644186	C22orf41	uc010hbe.2	0.0	88
kich	644186	C22orf41	uc003bmj.3	0.962371530734	88
kich	64946	CENPH	uc010ixc.2	0.0	228
kich	64946	CENPH	uc003jvp.2	2.47296274786	247
kich	157922	CAMSAP1	uc004cgq.3	0.0	1492
kich	157922	CAMSAP1	uc004cgr.3	3.75015452989	1602
kich	157922	CAMSAP1	uc010nbg.2	3.78291557155	1324
kich	157922	CAMSAP1	uc004cgr.3	3.75015452989	1602
kich	790	CAD	uc010eyw.2	2.25034178973	2162
kich	790	CAD	uc002rji.2	4.47231957639	2225
kich	55031	USP47	uc001mjr.2	2.11076734428	1287
kich	55031	USP47	uc001mjs.2	13.4796938405	1355
kich	55031	USP47	uc009ygi.2	0.313984325633	157
kich	55031	USP47	uc001mjs.2	13.4796938405	1355
kich	10531	PITRM1	uc001igs.1	17.5125699361	142
kich	10531	PITRM1	uc001igt.1	36.9797331569	1037
kich	79912	PYROXD1	uc009zir.2	0.0	206
kich	79912	PYROXD1	uc001rew.2	15.2240280517	500
kich	400713	ZNF880	uc002pzb.3	3.5532502564	0
kich	400713	ZNF880	uc002pzc.2	7.25780410306	577
kich	6522	SLC4A2	uc003wiv.3	44.6616012104	435
kich	6522	SLC4A2	uc003wit.3	52.061891316	1241
kich	6522	SLC4A2	uc011kve.1	3.38198289923	1232
kich	6522	SLC4A2	uc003wit.3	52.061891316	1241
kich	9732	DOCK4	uc003vfv.2	1.07111100737	279
kich	9732	DOCK4	uc003vfx.2	3.15094804326	1966
kich	9732	DOCK4	uc003vfv.2	1.07111100737	279
kich	9732	DOCK4	uc011kml.1	3.33547966012	847
kich	493	ATP2B4	uc001gzx.2	9.01685761314	272
kich	493	ATP2B4	uc001gzw.2	6.44180807843	1205
kich	493	ATP2B4	uc009xar.2	3.78655803078	165
kich	493	ATP2B4	uc001gzx.2	9.01685761314	272
kich	3937	LCP2	uc011des.1	1.72271940148	328
kich	3937	LCP2	uc003man.1	3.73776892879	533
kich	27067	STAU2	uc011lfg.1	2.46199800073	398
kich	27067	STAU2	uc003xzp.2	13.5110924869	479
kich	50804	MYEF2	uc001zwh.3	0.674199204768	188
kich	50804	MYEF2	uc001zwj.3	6.92131469088	576
kich	57496	MKL2	uc002dcj.2	0.691796651146	344
kich	57496	MKL2	uc010uza.1	7.33708562974	1099
kich	10451	VAV3	uc010ouv.1	27.3892768974	251
kich	10451	VAV3	uc001dvj.1	92.7192559755	287
kich	79591	C10orf76	uc009xwx.1	6.50479012409	0
kich	79591	C10orf76	uc009xwy.1	10.4023570108	689
kich	23438	HARS2	uc011czu.1	7.95726783208	332
kich	23438	HARS2	uc003lgx.2	20.5768646393	506
kich	55975	KLHL7	uc011jyv.1	0.146857208035	316
kich	55975	KLHL7	uc003svs.3	15.221672181	586
kich	4863	NPAT	uc010rvv.1	2.65932551756	483
kich	4863	NPAT	uc001pjz.3	5.30128051221	1427
kich	30819	KCNIP2	uc001kty.2	0.0	168
kich	30819	KCNIP2	uc001ktx.2	0.0	0
kich	30819	KCNIP2	uc001kty.2	0.0	168
kich	30819	KCNIP2	uc010qqg.1	0.216068339687	214
kich	23636	NUP62	uc002pqx.2	1.60868407116	522
kich	23636	NUP62	uc002pra.2	10.1312394992	522
kich	57513	CASKIN2	uc010wsc.1	9.00437825294	1120
kich	57513	CASKIN2	uc002joc.2	33.2137899284	1202
kich	79658	ARHGAP10	uc003ili.2	3.17078065092	219
kich	79658	ARHGAP10	uc003ilf.2	5.5904843707	786
kich	6196	RPS6KA2	uc010kkk.1	8.86424465105	165
kich	6196	RPS6KA2	uc010kkl.1	13.2388935994	644
kich	130507	UBR3	uc002ufu.3	0.737397358595	394
kich	130507	UBR3	uc010zdi.1	7.94694303491	1888
kich	130507	UBR3	uc010zdj.1	1.67902114296	579
kich	130507	UBR3	uc010zdi.1	7.94694303491	1888
kich	51479	ANKFY1	uc010ckp.2	1.65685385077	1111
kich	51479	ANKFY1	uc002fxp.2	5.77556190961	1168
kich	6578	SLCO2A1	uc003eqb.3	1.46912644866	567
kich	6578	SLCO2A1	uc003eqa.3	20.5582547257	643
kich	25940	FAM98A	uc010ynd.1	0.621074289202	349
kich	25940	FAM98A	uc002rpa.1	28.7107037349	518
kich	25942	SIN3A	uc002bai.2	0.0	1273
kich	25942	SIN3A	uc002baj.2	12.1094246057	1273
kich	25942	SIN3A	uc010uml.1	5.66991986466	1273
kich	25942	SIN3A	uc002baj.2	12.1094246057	1273
kich	51299	NRN1	uc003mwt.2	4.4244378994	168
kich	51299	NRN1	uc003mwu.2	7.54236108001	142
kich	122773	KLHDC1	uc010tqg.1	0.0	361
kich	122773	KLHDC1	uc001www.2	3.64698775373	406
kich	79631	EFTUD1	uc002bgs.1	8.70364845387	491
kich	79631	EFTUD1	uc002bgt.1	7.80134899994	1120
kich	10755	GIPC1	uc002myy.2	52.0996127653	236
kich	10755	GIPC1	uc002myt.2	66.9816209456	333
kich	10755	GIPC1	uc002myv.2	10.1361499268	236
kich	10755	GIPC1	uc002myy.2	52.0996127653	236
kich	51454	GULP1	uc010zfw.1	0.0	201
kich	51454	GULP1	uc010fru.2	8.9148767261	304
kich	7037	TFRC	uc011btr.1	2.59028938836	478
kich	7037	TFRC	uc003fwa.3	27.030478344	760
kich	152815	THAP6	uc003hin.2	0.742082863007	180
kich	152815	THAP6	uc003him.2	7.1002137021	222
kich	1838	DTNB	uc002rgg.2	0.0	256
kich	1838	DTNB	uc002rgq.2	10.2360177193	620
kich	29926	GMPPA	uc002vls.2	5.80232364878	420
kich	29926	GMPPA	uc002vlr.2	23.7532650383	420
kich	8470	SORBS2	uc003iyc.2	0.0	553
kich	8470	SORBS2	uc003iyb.2	10.6977482184	573
kich	8470	SORBS2	uc003iyf.2	3.773578937	636
kich	8470	SORBS2	uc003iyb.2	10.6977482184	573
kich	55208	DCUN1D2	uc010agw.1	1.33117389101	126
kich	55208	DCUN1D2	uc001vtr.1	4.49885768316	259
kich	80031	SEMA6D	uc010bek.2	6.62707916749	1073
kich	80031	SEMA6D	uc001zvz.2	9.44660929629	1017
kich	80031	SEMA6D	uc001zwb.2	4.00332187249	1011
kich	80031	SEMA6D	uc010bek.2	6.62707916749	1073
kich	80031	SEMA6D	uc001zwc.2	7.21203541939	998
kich	80031	SEMA6D	uc010bek.2	6.62707916749	1073
kich	112479	ERI2	uc010vbb.1	0.0	691
kich	112479	ERI2	uc010bwh.2	5.16448780783	598
kich	7799	PRDM2	uc009voe.2	2.2927383303	0
kich	7799	PRDM2	uc001avk.2	11.7881055047	1481
kich	143279	HECTD2	uc009xty.1	0.380611460757	365
kich	143279	HECTD2	uc001khl.2	4.40235752002	776
kich	55699	IARS2	uc001hmd.2	34.106674129	348
kich	55699	IARS2	uc001hmc.2	53.350046664	1012
kich	3084	NRG1	uc010lvn.2	0.0	207
kich	3084	NRG1	uc003xis.2	2.69811439516	241
kich	2110	ETFDH	uc010iqr.2	0.0	214
kich	2110	ETFDH	uc003iqb.2	30.6598982798	617
kich	2110	ETFDH	uc010iqs.2	0.0	539
kich	2110	ETFDH	uc003iqb.2	30.6598982798	617
kich	2110	ETFDH	uc010iqs.2	0.0	539
kich	2110	ETFDH	uc011cjh.1	19.0100694781	556
kich	54662	TBC1D13	uc010myk.2	2.5934706898	275
kich	54662	TBC1D13	uc010myj.2	38.1476404378	400
kich	54662	TBC1D13	uc010myl.2	0.79476153469	219
kich	54662	TBC1D13	uc010myj.2	38.1476404378	400
kich	54487	DGCR8	uc002zrj.2	2.88531607082	416
kich	54487	DGCR8	uc002zri.2	11.5752287133	773
kich	9221	NOLC1	uc001kur.2	0.170661193435	418
kich	9221	NOLC1	uc001kup.2	4.05936402053	709
kich	9221	NOLC1	uc001kur.2	0.170661193435	418
kich	9221	NOLC1	uc001kuq.2	22.3898342474	700
kich	23395	LARS2	uc010hit.1	2.28403101683	860
kich	23395	LARS2	uc003cop.1	15.8271608218	903
kich	648	BMI1	uc009xkg.2	13.8300449214	469
kich	648	BMI1	uc001irh.2	20.7153795175	326
kich	3895	KTN1	uc010trc.1	24.6871114557	334
kich	3895	KTN1	uc001xce.2	42.8472110794	1300
kich	1982	EIF4G2	uc009ygf.2	20.5424259333	701
kich	1982	EIF4G2	uc001mjc.2	332.128675074	907
kich	7407	VARS	uc003nxf.1	12.2119828429	179
kich	7407	VARS	uc003nxe.2	20.8967621517	1264
kich	84936	ZFYVE19	uc010bcc.1	5.77672705721	296
kich	84936	ZFYVE19	uc001zmw.1	17.0971602512	296
kich	6821	SUOX	uc001siz.2	15.5161468661	545
kich	6821	SUOX	uc001siy.2	32.2044382449	545
kich	6499	SKIV2L	uc011dov.1	3.08149071204	1053
kich	6499	SKIV2L	uc003nyn.1	16.8497181691	1246
kich	5976	UPF1	uc002nkh.2	11.7352876074	373
kich	5976	UPF1	uc002nkf.2	35.6062113855	1118
kich	10737	RFPL3S	uc003amk.2	0.0	0
kich	10737	RFPL3S	uc003aml.2	0.132825913954	0
kich	10044	SH2D3C	uc011mak.1	2.45189038846	506
kich	10044	SH2D3C	uc004bsa.2	18.2371484672	703
kich	2672	GFI1	uc001dou.3	0.0	422
kich	2672	GFI1	uc001dov.3	0.302838575033	422
kich	2672	GFI1	uc001dow.3	0.0	422
kich	2672	GFI1	uc001dov.3	0.302838575033	422
kich	90678	LRSAM1	uc004brg.1	4.56336855618	154
kich	90678	LRSAM1	uc004brb.1	12.4132723391	723
kich	54984	PINX1	uc003wti.2	3.38560395966	174
kich	54984	PINX1	uc003wth.2	8.66818483959	328
kich	6773	STAT2	uc001slb.2	9.1850504323	393
kich	6773	STAT2	uc001slc.2	11.3922640204	851
kich	55324	ABCF3	uc003fnb.2	15.8602399958	390
kich	55324	ABCF3	uc003fmz.2	38.6300226244	709
kich	57670	KIAA1549	uc011kqk.1	1.94242252405	734
kich	57670	KIAA1549	uc011kql.1	3.19005224635	1950
kich	51133	KCTD3	uc009xdn.2	9.7253899551	539
kich	51133	KCTD3	uc001hks.2	20.7424644535	815
kich	10637	LEFTY1	uc010pvj.1	0.0	359
kich	10637	LEFTY1	uc001hpo.2	0.454460582014	366
kich	137994	LETM2	uc003xll.1	0.0	396
kich	137994	LETM2	uc003xln.1	1.79356168522	288
kich	137994	LETM2	uc011lbn.1	0.039097232127	217
