GeneId	Symbol	Normal_transcript	Tumor_transcript	AffectingMutatedFeature
79668	PARP8	uc003joo.2	uc003jop.2	0
10938	EHD1	uc001obu.1	uc001obt.1	0
53841	CDHR5	uc001lqk.2	uc009yce.1	1
51599	LSR	uc002nym.2	uc010xsr.1	1
1917	EEF1A2	uc002yfd.1	uc010gkg.1	0
55667	DENND4C	uc011lnd.1	uc003znr.2	0
84536	C21orf67	uc011afm.1	uc002zgk.3	0
367	AR	uc004dwv.1	uc011mpd.1	1
3216	HOXB6	uc002ins.1	uc002int.1	1
6726	SRP9	uc001hph.2	uc001hpi.3	0
128989	C22orf25	uc002zrc.1	uc011ahf.1	0
128387	TATDN3	uc001hjo.2	uc010ptm.1	0
338811	FAM19A2	uc001sqv.2	uc001sqy.2	0
151246	SGOL2	uc002uvw.2	uc010zhe.1	0
652	BMP4	uc001xal.3	uc001xao.3	0
84251	SGIP1	uc001dct.2	uc001dcu.2	0
131870	NUDT16	uc011bln.1	uc003eog.1	0
134	ADORA1	uc001gzf.1	uc010pqh.1	0
79714	CCDC51	uc003ctd.2	uc003cta.2	0
79058	ASPSCR1	uc002kcx.2	uc002kcw.1	0
54850	FBXL12	uc002mme.2	uc002mmh.2	0
80230	RUFY1	uc003mkc.1	uc003mkd.1	0
10231	RCAN2	uc003oyc.1	uc003oyd.1	0
57126	CD177	uc002owi.2	uc002owj.2	0
2926	GRSF1	uc010iia.1	uc003hfs.2	0
23328	SASH1	uc003qme.1	uc003qmf.1	0
124411	ZNF720	uc002ecq.2	uc002ecn.3	0
26043	UBXN7	uc003fwm.3	uc003fwn.3	0
80852	GRIP2	uc011avh.1	uc011avi.1	0
80896	NPL	uc001gpp.3	uc009wyc.2	0
9324	HMGN3	uc003pis.2	uc003piu.1	0
146894	CD300LG	uc002iem.2	uc002iek.1	0
6565	SLC15A2	uc003eep.2	uc011bjn.1	0
84765	ZNF577	uc010ydd.1	uc002pxv.2	0
9673	SLC25A44	uc001fnp.2	uc010phd.1	0
586	BCAT1	uc010six.1	uc001rge.3	0
64151	NCAPG	uc011bxj.1	uc003gpp.2	0
3960	LGALS4	uc002ojg.2	uc010xuj.1	1
7771	ZFP112	uc002ozc.3	uc010xwz.1	0
66002	CYP4F12	uc002nbl.2	uc010xop.1	0
121665	SPPL3	uc001tzd.2	uc009zwz.2	0
399669	ZNF321	uc002qak.1	uc002qaj.1	0
7982	ST7	uc003viq.2	uc003vin.2	0
2678	GGT1	uc003aau.1	uc003aay.1	0
30008	EFEMP2	uc001ofy.3	uc001ofz.2	1
6619	SNAPC3	uc003zlu.2	uc003zlt.2	0
7355	SLC35A2	uc004dlo.1	uc004dlq.2	0
84216	TMEM117	uc009zkc.2	uc001roe.2	0
219347	LOC219347	uc001kbj.3	uc009xsk.2	0
6897	TARS	uc011cob.1	uc003jhz.2	0
860	RUNX2	uc011dvy.1	uc003oxt.2	0
23026	MYO16	uc010tjh.1	uc001vqt.1	0
10144	FAM13A	uc011cdp.1	uc003hsb.1	0
5169	ENPP3	uc003qcv.2	uc010kfq.2	1
64854	USP46	uc011bzr.1	uc003gzn.2	0
79654	HECTD3	uc001cmy.3	uc001cmx.3	0
96610	LOC96610	uc011aim.1	uc011aip.1	0
8672	EIF4G3	uc010odi.1	uc009vpz.2	0
10913	EDAR	uc010yws.1	uc002teq.3	0
8851	CDK5R1	uc002hhn.2	uc010wca.1	0
65084	TMEM135	uc001pci.2	uc001pch.2	0
6144	RPL21	uc001uqz.1	uc001ura.2	0
28	ABO	uc010nag.1	uc011mcz.1	0
92797	HELB	uc009zqt.1	uc001sti.2	0
84807	NFKBID	uc002oci.1	uc002ocj.1	0
132332	TMEM155	uc003idx.1	uc003idy.1	0
10006	ABI1	uc001ita.2	uc010qdh.1	0
10049	DNAJB6	uc003wnk.2	uc003wnj.2	0
55914	ERBB2IP	uc003juj.1	uc010iwx.1	0
2208	FCER2	uc002mhn.2	uc010xjt.1	0
1187	CLCNKA	uc010obw.1	uc001axu.2	0
3689	ITGB2	uc002zgf.3	uc002zgd.2	0
4054	LTBP3	uc010rok.1	uc001oei.2	1
11276	SYNRG	uc002hoa.2	uc010wdf.1	0
130399	ACVR1C	uc010fof.2	uc010foe.2	0
22998	LIMCH1	uc011byw.1	uc003gvy.3	0
3190	HNRNPK	uc004anf.3	uc004anl.3	0
5650	KLK7	uc002puo.2	uc010eok.2	0
23224	SYNE2	uc010tsi.1	uc001xgt.2	1
139212	CXorf41	uc004enc.2	uc004end.2	0
145447	ABHD12B	uc010any.2	uc001wyr.2	0
7364	UGT2B7	uc010ihq.2	uc003heg.3	0
144809	C13orf30	uc010tfl.1	uc010tfk.1	0
348807	CCDC37	uc003eiu.1	uc010hsg.1	0
85442	KNDC1	uc001llz.1	uc001lma.1	0
2969	GTF2I	uc003uax.2	uc003uaw.2	0
26287	ANKRD2	uc009xvu.2	uc001knw.2	0
80344	DCAF11	uc001wlv.2	uc001wmb.3	0
10637	LEFTY1	uc001hpo.2	uc009xej.1	1
4179	CD46	uc001hgi.2	uc001hgp.2	0
23348	DOCK9	uc010tis.1	uc010tit.1	0
4133	MAP2	uc002vdf.1	uc002vdd.1	0
199713	NLRP7	uc002qih.3	uc010esk.2	0
23254	KAZ	uc001avq.2	uc001avr.2	0
53615	MBD3	uc002ltk.2	uc002ltj.2	0
2181	ACSL3	uc002vnk.2	uc002vni.2	0
4983	OPHN1	uc004dww.3	uc004dwx.2	0
257218	SHPRH	uc003qlf.2	uc003qld.2	0
9184	BUB3	uc001lhe.2	uc001lhd.2	0
643236	TMEM72	uc001jbn.2	uc009xmm.1	0
343263	MYBPHL	uc001dxk.1	uc010ovh.1	0
83894	TTC29	uc003ikw.3	uc010ipd.1	0
9734	HDAC9	uc010kud.1	uc011jyf.1	0
23254	KAZ	uc001avs.3	uc001avo.2	0
4891	SLC11A2	uc001rxj.1	uc001rxk.1	0
7536	SF1	uc001obd.1	uc001oba.1	0
84750	FUT10	uc003xje.2	uc003xjc.2	0
5817	PVR	uc010xxb.1	uc010xxc.1	0
7743	ZNF189	uc004bbi.1	uc004bbg.1	0
9337	CNOT8	uc003lvv.2	uc011ddg.1	0
51574	LARP7	uc003ibb.2	uc003iay.2	0
80256	KIAA1539	uc003zwo.2	uc003zwl.2	0
53944	CSNK1G1	uc002anf.2	uc002ang.1	0
9290	GPR55	uc002vrg.2	uc010fxs.1	0
2824	GPM6B	uc011min.1	uc004cwa.2	0
89894	TMEM116	uc001ttf.1	uc001tth.1	0
347733	TUBB2B	uc003mvg.2	uc003mvh.2	0
112770	C1orf85	uc001foh.2	uc001fog.1	0
90525	SHF	uc010uep.1	uc010uen.1	0
3455	IFNAR2	uc002yrb.2	uc002yrg.2	0
93550	ANUBL1	uc001jcp.3	uc001jcl.3	0
341880	SLC35F4	uc001xdb.1	uc010apa.1	0
2192	FBLN1	uc003bgh.2	uc003bgj.1	0
81608	FIP1L1	uc003gzy.2	uc003had.2	0
10524	KAT5	uc001ofi.2	uc001ofl.2	0
93611	FBXO44	uc001asn.2	uc001ask.2	0
7106	TSPAN4	uc001lsd.1	uc001lsi.1	0
245	ALOX12P2	uc002gdw.2	uc002gdv.2	0
51761	ATP8A2	uc010tdj.1	uc010tdi.1	0
151651	EFHB	uc003cbl.3	uc003cbm.2	0
5094	PCBP2	uc001sdb.3	uc009zna.2	0
3275	PRMT2	uc002zjw.2	uc011aga.1	0
50717	DCAF8	uc001fvo.2	uc009wth.2	0
26508	HEYL	uc010oiw.1	uc001cdp.2	0
138649	ANKRD19	uc004asr.3	uc004ass.2	0
5000	ORC4L	uc010zbr.1	uc002twk.2	0
5000	ORC4L	uc010zbr.1	uc010zbq.1	0
311	ANXA11	uc001kbu.1	uc001kbt.1	0
3419	IDH3A	uc002bdd.2	uc010umt.1	0
51252	FAM178B	uc002sxi.3	uc002sxj.3	0
153571	C5orf38	uc011cmj.1	uc003jdc.2	0
2017	CTTN	uc001opw.3	uc001opu.2	0
8905	AP1S2	uc004cxi.2	uc010nex.2	0
27333	GOLIM4	uc003ffe.2	uc011bpf.1	0
347688	TUBB8	uc001ifi.2	uc010pzs.1	0
5265	SERPINA1	uc001ycx.3	uc001ycz.3	0
26100	WIPI2	uc003snx.2	uc003sob.2	0
127495	LRRC39	uc001dsy.1	uc001dsx.1	0
10694	CCT8	uc002ynb.2	uc002yna.2	0
25821	MTO1	uc003pgz.3	uc003pgy.3	0
30011	SH3KBP1	uc004czl.2	uc004czm.2	0
3185	HNRNPF	uc001jau.2	uc009xmh.1	0
548644	POLR2J3	uc003uzw.2	uc010lid.1	0
26061	HACL1	uc003caf.2	uc011avu.1	0
4356	MPP3	uc002iej.2	uc010wik.1	0
5134	PDCD2	uc003qxv.2	uc003qya.2	0
123041	SLC24A4	uc010twn.1	uc001yaj.2	1
9559	VPS26A	uc001jpb.2	uc001jpc.2	0
1497	CTNS	uc002fwb.2	uc010vrw.1	0
3190	HNRNPK	uc004anh.3	uc004ang.3	0
55573	CDV3	uc003epr.2	uc003epp.3	1
728489	DNLZ	uc011mdv.1	uc004chf.1	0
10129	FRY	uc010tdx.1	uc001utx.2	0
10129	FRY	uc010tdx.1	uc001utz.2	0
8470	SORBS2	uc003iyb.2	uc011cku.1	0
84867	PTPN5	uc010rdj.1	uc001mpf.2	0
653390	RRN3P2	uc010vdn.1	uc002dsf.3	0
60492	CCDC90B	uc001pae.2	uc001pad.2	0
56647	BCCIP	uc001ljd.3	uc001ljc.3	0
66004	LYNX1	uc003yxc.1	uc003yxd.1	0
113691	MGC16703	uc002ztx.3	uc002zty.3	0
4914	NTRK1	uc009wsi.1	uc001fqf.1	1
1356	CP	uc003ewy.3	uc003ewx.3	0
5256	PHKA2	uc004cyv.3	uc010nff.1	0
140680	C20orf96	uc002wdc.2	uc002wdd.2	0
4253	CTAGE5	uc001wuz.3	uc001wva.3	0
23678	SGK3	uc003xwt.2	uc003xwr.2	0
22862	FNDC3A	uc001vcq.2	uc001vcm.2	0
10069	RWDD2B	uc002yms.2	uc002ymv.2	0
1241	LTB4R	uc001wos.2	uc010alp.2	0
1514	CTSL1	uc004aph.2	uc004apk.2	0
84340	GFM2	uc003kdh.1	uc010izk.1	0
4099	MAG	uc002nyx.1	uc010eds.1	0
155006	TMEM213	uc010lnb.2	uc010lna.2	0
56140	PCDHA8	uc003lhr.1	uc003lhs.2	0
84326	C16orf13	uc002chv.1	uc002chw.1	0
632	BGLAP	uc001fns.1	uc001fnt.2	0
26010	SPATS2L	uc002uvq.3	uc002uvp.3	0
90678	LRSAM1	uc004brb.1	uc004brd.1	0
9499	MYOT	uc011cyg.1	uc011cye.1	0
284467	FAM19A3	uc010owk.1	uc001ecv.2	1
259197	NCR3	uc003nuw.2	uc003nux.1	0
282974	STK32C	uc010quu.1	uc001lld.1	0
282974	STK32C	uc010quu.1	uc001lle.1	0
441476	C9orf173	uc010ncd.1	uc004cmj.1	0
132	ADK	uc001jwi.2	uc010qlb.1	0
8774	NAPG	uc002kon.2	uc002kop.2	0
113540	CMTM1	uc010cdt.1	uc002epl.3	0
8900	CCNA1	uc010teo.1	uc010abq.2	0
3386	ICAM4	uc002mns.1	uc002mnt.1	0
23189	KANK1	uc003zgt.1	uc003zgs.1	0
148345	C1orf127	uc001arr.1	uc010oao.1	0
2116	ETV2	uc002oat.2	uc002oas.2	0
213	ALB	uc003hgs.3	uc003hgw.3	1
1993	ELAVL2	uc003zpt.2	uc003zpv.2	0
9122	SLC16A4	uc001dzo.1	uc010ovy.1	0
196883	ADCY4	uc001wov.2	uc001wox.2	0
3483	IGFALS	uc002cmy.2	uc010uvn.1	1
9311	ACCN3	uc003wip.2	uc003wiq.2	1
80714	PBX4	uc010xqz.1	uc010xra.1	1
26140	TTLL3	uc003btj.3	uc011atj.1	0
23507	LRRC8B	uc001dnj.2	uc001dni.2	0
2744	GLS	uc002use.2	uc010zgj.1	0
9750	FAM65B	uc011djs.1	uc011djt.1	0
9400	RECQL5	uc010dgl.2	uc010dgk.2	0
145447	ABHD12B	uc010any.2	uc001wys.2	0
399979	SNX19	uc001qgk.3	uc001qgl.3	0
57822	GRHL3	uc001biz.2	uc001bix.2	0
55245	UQCC	uc002xcd.2	uc002xch.2	0
79925	SPEF2	uc003jjq.3	uc003jjn.1	0
10924	SMPDL3A	uc003pzh.2	uc003pzg.2	0
3964	LGALS8	uc001hya.1	uc001hyb.1	0
3964	LGALS8	uc001hya.1	uc001hyc.1	0
3329	HSPD1	uc002uui.2	uc010zgx.1	0
253012	HEPACAM2	uc003umm.2	uc003uml.2	0
3798	KIF5A	uc010srr.1	uc001sor.1	0
5151	PDE8A	uc002blh.2	uc010bnd.2	0
5151	PDE8A	uc002blh.2	uc002blj.2	0
57471	ERMN	uc010zck.1	uc002tzh.2	0
26065	LSM14A	uc002nvb.3	uc002nva.3	0
4435	CITED1	uc011mqd.1	uc011mqc.1	0
310	ANXA7	uc001jua.2	uc001jub.2	0
6913	TBX15	uc001ehl.1	uc009whj.1	1
333	APLP1	uc010xsz.1	uc010xta.1	0
124783	C17orf46	uc002iis.1	uc010wjk.1	0
22917	ZP1	uc001nqe.2	uc001nqd.2	1
11009	IL24	uc001het.1	uc001hev.1	0
79885	HDAC11	uc003bxy.2	uc011auy.1	0
10879	SMR3B	uc003hfh.2	uc011cas.1	0
6863	TAC1	uc003uor.3	uc003uos.3	0
6863	TAC1	uc003uos.3	uc003uor.3	0
83988	NCALD	uc003ykk.2	uc003ykg.2	0
55243	KIRREL	uc001fro.3	uc001frn.3	1
7980	TFPI2	uc003umy.1	uc003umz.1	0
7980	TFPI2	uc003umy.1	uc003unb.1	0
6284	S100A13	uc001fch.2	uc001fcf.3	0
29057	FAM156A	uc004drj.2	uc004drl.2	0
10096	ACTR3	uc002tkx.1	uc010yyc.1	0
3824	KLRD1	uc001qxx.3	uc001qxz.3	1
6696	SPP1	uc003hra.2	uc003hrb.2	0
9185	REPS2	uc011miw.1	uc004cxv.1	0
1731	SEPT1	uc002dxw.2	uc002dxy.2	0
199713	NLRP7	uc002qig.3	uc002qih.3	0
10840	ALDH1L1	uc003eim.1	uc010hse.1	0
284325	C19orf54	uc002oou.1	uc002oow.1	0
84909	C9orf3	uc004avd.2	uc004ave.1	0
51321	AMZ2	uc002jgv.1	uc002jgw.1	0
55217	TMLHE	uc004fnp.3	uc004fnn.2	0
10331	B3GNT3	uc002nhl.1	uc002nhk.1	0
117532	TMC2	uc002wgg.1	uc002wgf.1	0
6477	SIAH1	uc002efo.1	uc002efn.1	0
163071	ZNF114	uc002pin.2	uc002pim.1	0
2015	EMR1	uc010xji.1	uc010xjj.1	0
2015	EMR1	uc010dvc.2	uc010xjj.1	1
4800	NFYA	uc003opo.2	uc003opp.2	0
163351	GBP6	uc001dnf.2	uc010ost.1	0
85329	LGALS12	uc001nxc.2	uc001nxb.2	0
10089	KCNK7	uc001oes.2	uc001oer.2	0
3229	HOXC13	uc010sop.1	uc001sei.2	1
84258	SYT3	uc010ycd.1	uc002psv.2	0
2798	GNRHR	uc003hdm.2	uc003hdn.2	0
125115	KRT40	uc002hvq.1	uc010cxh.1	1
222865	TMEM130	uc011kiq.1	uc003upn.2	0
160364	CLEC12A	uc001qwq.2	uc001qws.3	0
9829	DNAJC6	uc001dcd.1	uc001dce.1	0
23601	CLEC5A	uc011krm.1	uc010lnr.1	1
2553	GABPB1	uc001zya.2	uc001zyd.2	0
460	ASTN1	uc001glc.2	uc001gld.1	0
80761	UPK3B	uc003ufq.2	uc010ldk.1	0
3809	KIR2DS4	uc002qhm.1	uc010yfk.1	1
54510	PCDH18	uc003ihf.3	uc003ihe.3	1
399671	HEATR4	uc010tub.1	uc010tua.1	0
1842	ECM2	uc004asg.2	uc010mqz.1	1
56181	FAM54B	uc001bkq.3	uc010oet.1	0
29911	HOOK2	uc002muz.2	uc002muy.2	0
8650	NUMB	uc001xob.1	uc001xnz.1	0
9212	AURKB	uc002gkm.2	uc010vuu.1	0
9212	AURKB	uc010vuu.1	uc002gkm.2	0
83637	ZMIZ2	uc003tlr.2	uc010kyk.1	1
136853	SRCRB4D	uc003ufa.2	uc003ufb.2	1
388633	LDLRAD1	uc009vzn.1	uc001cwm.1	0
64577	ALDH8A1	uc003qex.2	uc003qew.2	0
117177	RAB3IP	uc001svl.1	uc001svp.2	0
54830	NUP62CL	uc004enb.2	uc004ena.2	1
84614	ZBTB37	uc001gjp.1	uc001gjr.2	0
652968	GATSL3	uc003ahd.2	uc003ahc.2	0
64231	MS4A6A	uc001nor.2	uc001not.2	0
4237	MFAP2	uc001azw.2	uc001azy.2	0
114132	SIGLEC11	uc010ybh.1	uc010ybi.1	0
115330	GPR146	uc003sjy.1	uc003sjx.3	0
5519	PPP2R1B	uc001plw.1	uc001plx.1	0
55502	HES6	uc002vya.2	uc002vxz.2	0
221458	KIF6	uc003oou.2	uc010jwz.1	0
55860	ACTR10	uc001xdf.2	uc010apc.2	0
54522	ANKRD16	uc010qat.1	uc009xif.2	0
642976	NCRNA00110	uc011acu.1	uc002yns.2	0
387357	THEMIS	uc010kfb.2	uc003qbi.2	0
9583	ENTPD4	uc003xdl.2	uc003xdm.2	0
5319	PLA2G1B	uc009zwx.2	uc001tyd.2	0
1510	CTSE	uc001hdu.2	uc001hdv.2	0
8875	VNN2	uc003qdt.2	uc003qdv.2	0
7678	ZNF124	uc001icj.1	uc001ick.2	0
100288380	FAM7A2	uc001zer.3	uc010ubi.1	0
9145	SYNGR1	uc003axo.3	uc003axs.3	0
57209	ZNF248	uc010qeu.1	uc001izd.1	0
1089	CEACAM4	uc010xwd.1	uc002orh.1	0
1738	DLD	uc003vet.2	uc011kmh.1	0
2244	FGB	uc003ioc.3	uc003ioa.3	0
7871	SLMAP	uc003dji.1	uc003djf.1	0
7871	SLMAP	uc003dji.1	uc011bfa.1	0
6096	RORB	uc004ajh.2	uc004aji.2	0
23600	AMACR	uc003jig.2	uc003jii.2	0
54758	KLHDC4	uc002fki.2	uc002fkl.2	0
58985	IL22RA1	uc001biq.1	uc010oeh.1	0
5922	RASA2	uc003etz.1	uc003eua.1	0
84631	SLITRK2	uc011mwr.1	uc011mwq.1	0
501	ALDH7A1	uc003ktz.2	uc003ktv.2	0
167127	UGT3A2	uc011cos.1	uc003jjz.1	0
286122	C8orf31	uc003yxp.1	uc003yxr.1	0
57467	HHATL	uc003clw.2	uc003clx.2	0
25794	FSCN2	uc010wuo.1	uc010wup.1	0
140686	WFDC3	uc002xph.1	uc010ghh.1	0
202020	FLJ39653	uc011bxf.1	uc003gox.1	0
10557	RPP38	uc001inx.3	uc009xjm.2	0
10557	RPP38	uc009xjm.2	uc001iny.3	0
22873	DZIP1	uc001vmk.2	uc001vml.2	0
22873	DZIP1	uc001vmk.2	uc001vmm.2	0
8522	GAS7	uc002gmj.1	uc002gmg.1	0
152098	ZCWPW2	uc003ceh.2	uc003cei.2	0
6305	SBF1	uc003blh.2	uc011arx.1	0
831	CAST	uc003kmh.2	uc011cuo.1	0
1113	CHGA	uc010aum.2	uc001ybc.3	1
3804	KIR2DL3	uc002qgv.2	uc002qgy.2	1
51160	VPS28	uc003zcs.1	uc003zcr.1	0
340547	VSIG1	uc011msk.1	uc004eno.2	0
151306	GPBAR1	uc010zjw.1	uc010zjx.1	0
4843	NOS2	uc002gzu.2	uc010wab.1	0
11190	CEP250	uc010zve.1	uc002xcm.2	0
55093	WDYHV1	uc003yqn.1	uc011lij.1	0
952	CD38	uc003gol.1	uc003goj.1	0
5575	PRKAR1B	uc003siu.1	uc003siw.1	0
5575	PRKAR1B	uc003siw.1	uc003siv.2	0
285193	DUSP28	uc002vzg.2	uc002vzh.2	0
1428	CRYM	uc002dil.2	uc002dik.2	0
100132341	KIAA0664P3	uc002ecl.3	uc002eck.3	0
10083	USH1C	uc001mng.2	uc009yhb.2	0
29901	SAC3D1	uc010rnv.1	uc001ocm.2	0
29901	SAC3D1	uc001ocm.2	uc010rnv.1	0
166378	SPATA5	uc003iez.3	uc003iey.2	0
11005	SPINK5	uc003loy.2	uc003lox.2	0
29920	PYCR2	uc001hpq.2	uc001hpr.2	0
25988	HINFP	uc001pvq.2	uc001pvp.2	0
114548	NLRP3	uc001icr.2	uc001icw.2	1
57126	CD177	uc002owi.2	uc010eis.2	0
163087	ZNF383	uc002ofu.1	uc002oft.1	0
440278	CATSPER2P1	uc001zss.2	uc001zst.2	0
51200	CPA4	uc003vpr.2	uc011kpe.1	1
27300	ZNF544	uc010euo.2	uc010yhx.1	0
64423	INF2	uc001ypb.2	uc001ypc.2	0
5108	PCM1	uc003wyi.3	uc011kyk.1	0
51744	CD244	uc001fxa.2	uc009wtr.2	1
9043	SPAG9	uc002ita.2	uc002itf.2	0
440905	LOC440905	uc002tpz.2	uc002tpy.1	0
5320	PLA2G2A	uc010odb.1	uc001bcu.2	0
124491	TMEM170A	uc002feb.2	uc002fee.1	0
113115	FAM54A	uc010kgp.1	uc003qgt.1	0
51465	UBE2J1	uc010kcb.2	uc003pnc.2	0
56137	PCDHA12	uc011daf.1	uc003lic.2	0
240	ALOX5	uc001jce.2	uc010qfg.1	0
54988	ACSM5	uc002dhe.2	uc002dhd.1	0
2737	GLI3	uc011kbh.1	uc011kbg.1	0
51338	MS4A4A	uc001noz.2	uc001npa.2	0
8877	SPHK1	uc002jri.2	uc002jrk.3	0
3053	SERPIND1	uc002ztc.2	uc002ztb.1	0
84897	TBRG1	uc001qaj.3	uc001qam.3	0
8341	HIST1H2BN	uc003njt.1	uc003nju.1	1
66035	SLC2A11	uc002zyp.3	uc011ajd.1	0
80862	NCRNA00171	uc011dme.1	uc003nox.1	0
63827	BCAN	uc001fpp.2	uc001fpo.2	1
3265	HRAS	uc001lpv.2	uc010qvy.1	1
80232	WDR26	uc001hop.3	uc001hoq.3	0
27141	CIDEB	uc001won.2	uc001woo.2	0
124936	CYB5D2	uc010cko.2	uc002fxm.3	0
345222	C4orf44	uc003ggs.2	uc003ggt.2	0
92369	SPSB4	uc010hum.2	uc003ett.2	0
7010	TEK	uc003zqi.3	uc011lno.1	0
29916	SNX11	uc002inh.1	uc010wlg.1	0
169270	ZNF596	uc003wow.2	uc003wov.2	0
3559	IL2RA	uc009xih.1	uc001iiz.1	1
3749	KCNC4	uc001dzh.2	uc001dzg.2	0
5982	RFC2	uc011kfa.1	uc003uaj.2	0
5982	RFC2	uc011kfa.1	uc003ual.2	0
442421	LOC442421	uc004aed.1	uc004aee.1	1
54997	TESC	uc001twh.2	uc001twi.2	0
80110	ZNF614	uc002pyj.2	uc010epj.2	0
54039	PCBP3	uc002zhq.1	uc002zhs.1	0
23248	RPRD2	uc010pcc.1	uc001eup.3	0
619189	SERINC4	uc010bds.1	uc001zte.1	0
55908	LOC55908	uc010dxw.2	uc010dxx.2	0
51710	ZNF44	uc010dys.2	uc002mtn.3	0
3263	HPX	uc001mdf.2	uc001mdg.2	1
2570	GABRR2	uc003pnb.2	uc011dzx.1	0
91355	LRP5L	uc011ajz.1	uc010guw.1	0
116842	LEAP2	uc003kyb.1	uc003kyc.2	0
57551	TAOK1	uc002hdz.1	uc010wbf.1	0
5207	PFKFB1	uc004dty.1	uc011mol.1	0
4062	LY6H	uc011lka.1	uc011lkb.1	0
5570	PKIB	uc011ebq.1	uc003pzc.2	0
254956	MORN5	uc011lyo.1	uc004blw.2	0
4864	NPC1	uc002kum.3	uc010dlu.1	1
84056	KATNAL1	uc001uss.2	uc001ust.2	0
2868	GRK4	uc003ggm.2	uc003ggq.1	1
83858	ATAD3B	uc001afx.2	uc001afv.2	0
11024	LILRA1	uc010yfh.1	uc002qgh.1	0
27151	CPAMD8	uc002nfd.1	uc010xpj.1	0
7840	ALMS1	uc002sjf.1	uc002sjh.1	0
85028	SNHG12	uc001bqk.2	uc001bql.2	0
1841	DTYMK	uc002wbz.1	uc010zpb.1	0
89832	CHRFAM7A	uc001zdu.1	uc001zdt.1	0
286133	SCARA5	uc010luz.2	uc003xgj.2	0
83932	C1orf124	uc001hur.2	uc001hus.2	0
91522	COL23A1	uc010jkt.2	uc003mje.2	1
203859	ANO5	uc001mqj.2	uc001mqi.2	0
221421	RSPH9	uc003ovx.1	uc003ovw.1	0
7364	UGT2B7	uc003heg.3	uc010ihq.2	0
11060	WWP2	uc002exv.1	uc002exu.1	0
59340	HRH4	uc010xbd.1	uc010dlx.2	1
55194	FAM176B	uc001cai.1	uc001caj.1	0
26229	B3GAT3	uc001ntw.2	uc001ntx.2	0
1876	E2F6	uc002rbh.2	uc010yjl.1	0
342945	ZSCAN22	uc002qsc.2	uc010yhz.1	0
10265	IRX5	uc002ehv.2	uc002ehw.2	0
5764	PTN	uc003vtq.2	uc003vtr.1	0
646	BNC1	uc002bjt.1	uc010uos.1	0
50626	CYHR1	uc003zcv.2	uc003zcx.2	0
54629	FAM63B	uc002afi.2	uc002afj.2	0
112817	DHDPSL	uc001kny.2	uc001knz.2	0
55286	C4orf19	uc003gsw.3	uc003gsy.3	0
10733	PLK4	uc011cgs.1	uc003ifo.2	0
84689	MS4A14	uc001npi.2	uc001npj.2	0
7462	LAT2	uc003uai.2	uc010lbo.2	0
10568	SLC34A2	uc003grr.2	uc003grs.2	0
9173	IL1RL1	uc010ywa.1	uc002tbv.2	1
9398	CD101	uc010oxd.1	uc009whd.2	1
51310	SLC22A17	uc001wjl.2	uc010akk.2	0
441212	RP9P	uc003tdc.2	uc011kaj.1	0
9127	P2RX6	uc002ztz.2	uc002zua.2	0
8563	THOC5	uc003afu.2	uc003aft.2	0
130940	CCDC148	uc002tzq.2	uc010fok.1	0
5798	PTPRN	uc002vla.2	uc010zlc.1	0
5794	PTPRH	uc002qjq.2	uc010esv.2	1
10137	RBM12	uc002xdr.2	uc002xdq.2	0
1181	CLCN2	uc003foi.2	uc003foh.2	0
5525	PPP2R5A	uc010ptd.1	uc001hjb.2	0
9658	ZNF516	uc002lmd.2	uc002lme.2	0
29842	TFCP2L1	uc010flq.2	uc002tmx.2	0
657	BMPR1A	uc001kdy.2	uc001kdz.2	0
57038	RARS2	uc003pme.2	uc003pmf.2	0
27129	HSPB7	uc001axs.2	uc001axp.2	0
122809	SOCS4	uc001xbp.2	uc001xbo.2	0
124	ADH1A	uc010ilf.1	uc010ilg.1	0
10230	NBR2	uc010czb.1	uc002idg.2	0
80021	TMEM62	uc010bda.2	uc001zqr.2	0
11315	PARK7	uc001aox.3	uc001aou.3	0
23360	FNBP4	uc001ngj.2	uc009ylv.2	0
10014	HDAC5	uc002ifd.1	uc002iff.1	0
23566	LPAR3	uc001dkl.2	uc009wcj.1	0
196500	C12orf53	uc001qqf.1	uc001qqg.1	0
79915	ATAD5	uc002hfs.1	uc002hft.1	0
6707	SPRR3	uc001fay.2	uc001faz.3	0
79088	ZNF426	uc010dws.2	uc002mlq.2	0
4649	MYO9A	uc002atl.3	uc002ato.2	1
7057	THBS1	uc001zkh.2	uc010bbi.2	1
56122	PCDHB14	uc003ljb.2	uc011dal.1	1
131601	TPRA1	uc003ejn.2	uc003ejl.2	0
161582	DYX1C1	uc002adc.2	uc002add.2	0
10309	CCNO	uc003jpw.2	uc003jpv.2	0
64794	DDX31	uc004cbq.1	uc010mzu.1	0
10682	EBP	uc004djx.3	uc004djz.2	0
6251	RSU1	uc001iol.2	uc001iok.2	0
653308	ASAH2B	uc001jjg.2	uc010qhm.1	0
92399	MRRF	uc010mwa.2	uc004bmb.2	0
8669	EIF3J	uc001ztv.2	uc001ztw.2	0
1465	CSRP1	uc001gws.2	uc010ppr.1	0
23413	NCS1	uc010myz.1	uc004bzi.2	0
201305	SPNS3	uc002fxv.2	uc002fxu.2	0
117583	PARD3B	uc002var.1	uc002vap.1	0
6103	RPGR	uc004deb.2	uc004dec.2	0
