Cancer	Gene	Symbol	Transcript	TPM	ProteinLength	asEvidence
coad	132	ADK	uc001jwi.2	5.90809987035104	362	True
coad	7332	UBE2L3	uc010gti.1	20.8447653972828	0	True
coad	7332	UBE2L3	uc002zva.1	50.7064472380325	154	True
coad	22864	R3HDM2	uc009zpn.1	3.16215309527404	272	True
coad	22864	R3HDM2	uc001snt.2	11.7016081251063	990	True
coad	25896	INTS7	uc010pta.1	0.0	913	True
coad	25896	INTS7	uc001hiw.1	6.26215551455106	962	True
coad	5863	RGL2	uc010jur.2	0.85672429747425	337	True
coad	5863	RGL2	uc003odv.2	9.69183748642456	777	True
coad	440944	LOC440944	uc003brp.2	0.0	0	True
coad	440944	LOC440944	uc003brq.2	3.00096969144149	0	True
coad	126259	TMIGD2	uc010dtv.1	1.07228137131957	278	True
coad	126259	TMIGD2	uc002lzx.1	0.543163516357144	282	True
coad	54538	ROBO4	uc010sas.1	0.868751827315874	862	True
coad	54538	ROBO4	uc001qbg.2	4.70142096658151	1007	True
coad	10474	TADA3	uc010hcn.1	13.1910623204902	432	True
coad	10474	TADA3	uc003bsx.1	64.6219163005432	432	True
coad	63934	ZNF667	uc010etm.2	0.0	553	True
coad	63934	ZNF667	uc002qnd.2	0.282896405649731	610	True
coad	28970	C11orf54	uc001pek.2	1.28401637463097	204	True
coad	28970	C11orf54	uc001peg.2	33.2616727538176	315	True
coad	140823	ROMO1	uc002xdy.2	99.060462042558	79	True
coad	140823	ROMO1	uc010gfm.2	105.549488111225	79	True
coad	8664	EIF3D	uc011amr.1	74.7086013650705	375	True
coad	8664	EIF3D	uc003apr.2	128.153294022908	548	True
coad	27202	GPR77	uc002pgk.1	0.0895302962784265	337	True
coad	27202	GPR77	uc010ela.1	0.510412863565735	337	True
coad	8874	ARHGEF7	uc001vrv.3	3.71967013275809	646	True
coad	8874	ARHGEF7	uc010tjo.1	15.0231962876835	721	True
coad	202181	LOC202181	uc011dgc.1	0.211034262656048	154	True
coad	202181	LOC202181	uc011dgb.1	1.01854606357054	0	True
coad	3745	KCNB1	uc002xus.1	0.0	858	True
coad	3745	KCNB1	uc002xur.1	0.503951355185204	858	True
coad	7368	UGT8	uc011cge.1	8.57914635910583	0	True
coad	7368	UGT8	uc003ibs.2	17.9120283243382	541	True
coad	54516	MTRF1L	uc003qpi.3	2.03235662420117	380	True
coad	54516	MTRF1L	uc003qpj.3	3.55353591755439	238	True
coad	1786	DNMT1	uc002mnf.2	0.350212906006627	540	True
coad	1786	DNMT1	uc002mng.2	11.207958595185	1616	True
coad	1117	CHI3L2	uc001ean.2	0.0	380	True
coad	1117	CHI3L2	uc001eao.2	1.23336068682489	311	True
coad	284371	ZNF841	uc002pyl.1	0.0992611210671079	808	True
coad	284371	ZNF841	uc010ydh.1	2.44456802021812	924	True
coad	10078	TSSC4	uc001lwl.2	0.0	329	True
coad	10078	TSSC4	uc001lwk.2	34.9958441636874	329	True
coad	23608	MKRN1	uc003vvs.2	1.73316143122033	418	True
coad	23608	MKRN1	uc003vvt.2	96.9940707015712	482	True
coad	114926	C8orf40	uc011lcv.1	0.0	107	True
coad	114926	C8orf40	uc003xph.2	34.0577362986547	107	True
coad	9477	MED20	uc011dui.1	1.06626791076897	0	True
coad	9477	MED20	uc003ork.2	13.5576561160399	212	True
coad	87769	A2LD1	uc001vos.2	0.403761881089682	153	True
coad	87769	A2LD1	uc001vor.2	3.57876783196894	153	True
coad	10233	LRRC23	uc001qrp.2	0.0	343	True
coad	10233	LRRC23	uc001qrr.2	1.7511281361707	292	True
coad	140	ADORA3	uc001ebg.3	1.4565178043558	266	True
coad	140	ADORA3	uc001ebh.3	4.44986881939171	318	True
coad	7266	DNAJC7	uc010wgb.1	26.2707908983089	438	True
coad	7266	DNAJC7	uc002hyo.2	34.6146714532239	494	True
coad	57568	SIPA1L2	uc001hvf.2	14.0101812483081	778	True
coad	57568	SIPA1L2	uc001hvg.2	14.8699491392271	1722	True
coad	8027	STAM	uc009xjw.1	0.108355054536438	198	True
coad	8027	STAM	uc001ipj.1	10.694785029779	540	True
coad	139065	SLITRK4	uc004fbx.2	0.0	837	True
coad	139065	SLITRK4	uc004fby.2	0.158451896673371	837	True
coad	9532	BAG2	uc011dxo.1	1.23557525115268	178	True
coad	9532	BAG2	uc003pdr.2	10.6284792920044	211	True
coad	55327	LIN7C	uc009yii.2	0.0	173	True
coad	55327	LIN7C	uc001mrl.2	12.6470933927328	197	True
coad	3551	IKBKB	uc010lxj.1	0.167591009735737	533	True
coad	3551	IKBKB	uc003xow.1	9.22795822361313	756	True
coad	7700	ZNF141	uc003gab.2	0.927401773700652	201	True
coad	7700	ZNF141	uc003gaa.2	1.83228846538554	474	True
coad	2585	GALK2	uc001zxj.1	6.08382373013231	458	True
coad	2585	GALK2	uc001zxi.1	6.39249204308568	447	True
coad	8643	PTCH2	uc010olf.1	0.34349028436053	1202	True
coad	8643	PTCH2	uc010olg.1	0.132428223390877	900	True
coad	7390	UROS	uc001liw.3	0.891131203676612	265	True
coad	7390	UROS	uc001lix.3	19.6976908832982	265	True
coad	388566	ZNF470	uc010etn.2	0.188046739979327	0	True
coad	388566	ZNF470	uc002qnl.3	1.1244085989745	717	True
coad	7485	WRB	uc002yxt.3	3.69992167457441	140	True
coad	7485	WRB	uc002yxs.2	15.4721244648447	174	True
coad	116842	LEAP2	uc003kyb.1	0.0	82	True
coad	116842	LEAP2	uc003kyc.2	3.22245761181449	77	True
coad	6135	RPL11	uc001bhk.2	0.0	178	True
coad	6135	RPL11	uc001bhm.2	1793.91419617084	167	True
coad	8898	MTMR2	uc001pfu.2	4.47600251031779	643	True
coad	8898	MTMR2	uc001pft.2	5.28932774893329	571	True
coad	2355	FOSL2	uc002rma.2	24.9223296356526	326	True
coad	2355	FOSL2	uc010ymi.1	35.9459631874781	287	True
coad	9972	NUP153	uc010jpl.1	0.958114041931581	1433	True
coad	9972	NUP153	uc003ncd.1	14.442788905774	1475	True
coad	11104	KATNA1	uc003qmr.1	1.99322368832952	491	True
coad	11104	KATNA1	uc003qms.2	10.6599439990823	491	True
coad	150248	C22orf15	uc011aja.1	0.0	148	True
coad	150248	C22orf15	uc002zxv.1	0.113915309191434	105	True
coad	476	ATP1A1	uc001egh.2	428.433207665277	165	True
coad	476	ATP1A1	uc010owx.1	494.533510024436	992	True
coad	1606	DGKA	uc001sij.2	2.93887325353189	735	True
coad	1606	DGKA	uc001sim.2	18.5330624528971	735	True
coad	9884	LRRC37A	uc010daw.1	0.358917737592853	543	True
coad	9884	LRRC37A	uc002ikj.2	6.13132320715244	661	True
coad	2841	GPR18	uc001voe.3	0.11955504984091	331	True
coad	2841	GPR18	uc010afv.2	1.3512420682499	331	True
coad	348938	NIPAL4	uc011ddq.1	0.190698341815771	447	True
coad	348938	NIPAL4	uc003lwx.3	0.367321979342671	466	True
coad	60492	CCDC90B	uc001pac.2	9.13743046979434	153	True
coad	60492	CCDC90B	uc001pae.2	14.3901761580351	254	True
coad	65078	RTN4R	uc002zru.2	0.0	245	True
coad	65078	RTN4R	uc002zrv.2	2.60747077045041	473	True
coad	284018	C17orf58	uc002jgj.3	2.71519526414542	75	True
coad	284018	C17orf58	uc002jgi.3	9.49631495853647	97	True
coad	22863	KIAA0831	uc001xbw.1	1.05716755300665	379	True
coad	22863	KIAA0831	uc001xbx.1	5.83206636587941	492	True
coad	9367	RAB9A	uc010neh.2	10.3811112052383	201	True
coad	9367	RAB9A	uc004cvm.2	35.5238571087882	201	True
coad	374443	LOC374443	uc009zgr.1	0.255054711073897	0	True
coad	374443	LOC374443	uc001qwe.1	1.55430422347773	0	True
coad	639	PRDM1	uc003prd.2	3.55573885923631	825	True
coad	639	PRDM1	uc003pre.2	5.76614739581085	691	True
coad	100129792	CCDC152	uc003jmx.3	0.0961207538686165	254	True
coad	100129792	CCDC152	uc011cpr.1	4.89421337426185	198	True
coad	10600	USP16	uc011acn.1	2.96548739626784	489	True
coad	10600	USP16	uc002ymy.2	15.5802766012465	823	True
coad	11183	MAP4K5	uc001wyb.2	2.09807026536939	846	True
coad	11183	MAP4K5	uc001wya.2	11.1337278931111	846	True
coad	4602	MYB	uc003qfw.2	0.233419818521605	452	True
coad	4602	MYB	uc003qfc.2	24.8773384792873	640	True
coad	2847	MCHR1	uc003aza.2	0.0553528225573483	311	True
coad	2847	MCHR1	uc003ayz.2	0.046695526758979	422	True
coad	283596	SNHG10	uc001yel.2	0.852705656010455	0	True
coad	283596	SNHG10	uc001yek.2	2.16678521519651	0	True
coad	79912	PYROXD1	uc009zir.2	0.0	206	True
coad	79912	PYROXD1	uc001rew.2	12.6098213680443	500	True
coad	5700	PSMC1	uc001xyf.2	0.0	440	True
coad	5700	PSMC1	uc001xyg.2	23.7085622614126	367	True
coad	167691	LCA5	uc003piy.2	0.0	697	True
coad	167691	LCA5	uc003pix.2	0.693720614916006	697	True
coad	149469	C1orf84	uc001cjh.2	0.538059203298111	178	True
coad	149469	C1orf84	uc001cji.1	0.58656186228149	0	True
coad	401190	RGS7BP	uc011cqu.1	0.0935670993162868	124	True
coad	401190	RGS7BP	uc003jtj.2	0.14825685967684	257	True
coad	5108	PCM1	uc003wyk.3	0.0	706	True
coad	5108	PCM1	uc003wyi.3	10.732454770369	2024	True
coad	60681	FKBP10	uc002hxw.1	1.67490787428488	346	True
coad	60681	FKBP10	uc002hxv.2	16.7563841572323	582	True
coad	2530	FUT8	uc001xis.2	6.12828834041177	169	True
coad	2530	FUT8	uc001xip.2	7.5967748230873	575	True
coad	54620	FBXL19	uc002dzz.1	0.0	382	True
coad	54620	FBXL19	uc002eab.2	3.76647700284447	694	True
coad	63967	CLSPN	uc009vux.2	0.042135651373664	1275	True
coad	63967	CLSPN	uc001bzi.2	0.945866863689338	1339	True
coad	2996	GYPE	uc010ion.2	0.0	0	True
coad	2996	GYPE	uc003ijj.2	0.273413821453931	78	True
coad	55808	ST6GALNAC1	uc002jsi.2	13.9616854021438	468	True
coad	55808	ST6GALNAC1	uc002jsh.2	189.902761796551	600	True
coad	2934	GSN	uc004ble.1	213.073728544671	731	True
coad	2934	GSN	uc011lyh.1	378.123574687703	748	True
coad	79637	ARMC7	uc002jmv.1	4.40061159367455	82	True
coad	79637	ARMC7	uc002jmw.1	16.0152550964708	198	True
coad	57664	PLEKHA4	uc002pkw.1	2.11493174944901	177	True
coad	57664	PLEKHA4	uc002pkx.2	8.60419751524415	779	True
coad	79961	DENND2D	uc001eak.1	4.31796685013894	471	True
coad	79961	DENND2D	uc001eal.1	30.0073061428315	468	True
coad	6484	ST3GAL4	uc001qds.2	0.0	333	True
coad	6484	ST3GAL4	uc001qdv.2	49.5313945777425	333	True
coad	7373	COL14A1	uc003yoz.2	12.1596365113058	745	True
coad	7373	COL14A1	uc003yox.2	19.409106025991	1796	True
coad	767558	LUZP6	uc010lmv.2	0.0	0	True
coad	767558	LUZP6	uc003vte.3	70.7429196946986	118	True
coad	339210	C17orf67	uc010dci.2	0.0	114	True
coad	339210	C17orf67	uc002iuq.2	0.722251165050668	0	True
coad	55140	ELP3	uc003xgn.3	0.0	532	True
coad	55140	ELP3	uc003xgo.3	15.6118014490988	547	True
coad	4312	MMP1	uc010ruv.1	0.0	403	True
coad	4312	MMP1	uc001phi.2	2.42650041023006	469	True
coad	401232	DKFZP686I15217	uc011dhq.1	0.0	0	True
coad	401232	DKFZP686I15217	uc003mur.3	1.86925379976618	0	True
coad	5142	PDE4B	uc001dcp.2	0.0	721	True
coad	5142	PDE4B	uc001dcq.2	6.95874684293771	564	True
coad	6769	STAC	uc011aya.1	0.105012179121666	341	True
coad	6769	STAC	uc003cgh.1	0.312372494691902	402	True
coad	8440	NCK2	uc002tdh.2	7.3936947679348	83	True
coad	8440	NCK2	uc002tdg.2	23.3449010028848	380	True
coad	58497	PRUNE	uc001ewj.1	0.0	168	True
coad	58497	PRUNE	uc001ewh.1	9.46689459381951	453	True
coad	2702	GJA5	uc001eps.1	0.0	358	True
coad	2702	GJA5	uc001ept.1	4.56875272995879	358	True
coad	23549	DNPEP	uc002vli.1	4.0177617218923	432	True
coad	23549	DNPEP	uc002vle.2	16.4704281258926	485	True
coad	950	SCARB2	uc011cbu.1	0.0	335	True
coad	950	SCARB2	uc003hju.1	115.262296946577	478	True
coad	9727	RAB11FIP3	uc010uuf.1	1.64807255628468	460	True
coad	9727	RAB11FIP3	uc010uug.1	10.3930037921088	491	True
coad	57589	KIAA1432	uc003zjl.3	0.878320667372753	1307	True
coad	57589	KIAA1432	uc003zji.2	5.22328723343858	1344	True
coad	8725	C19orf2	uc002nsq.2	4.54868389472744	475	True
coad	8725	C19orf2	uc002nsr.2	15.1604224161836	535	True
coad	2801	GOLGA2	uc010mxw.2	10.8173374939871	325	True
coad	2801	GOLGA2	uc011maw.1	22.8134316492289	1002	True
coad	331	XIAP	uc010nqu.2	0.397932870765425	497	True
coad	331	XIAP	uc004etx.2	9.89142891335021	497	True
coad	9824	ARHGAP11A	uc010ubw.1	0.77443927161568	834	True
coad	9824	ARHGAP11A	uc001zgy.1	3.88061680615979	1023	True
coad	90806	ANGEL2	uc001hka.2	0.000294578250655631	375	True
coad	90806	ANGEL2	uc001hjz.2	4.86223987155585	544	True
coad	3383	ICAM1	uc010xle.1	0.0157044012168369	310	True
coad	3383	ICAM1	uc002mnq.2	14.1876997282251	532	True
coad	57380	MRS2	uc003nec.2	0.0	320	True
coad	57380	MRS2	uc003neb.2	11.9282540204305	443	True
coad	405	ARNT	uc010pck.1	2.88594285990168	277	True
coad	405	ARNT	uc001evr.1	12.8170451746766	789	True
coad	9098	USP6	uc002gau.1	0.0	1406	True
coad	9098	USP6	uc002gav.1	0.216609725332611	1406	True
coad	283870	C16orf79	uc010bsh.2	0.130222702210798	260	True
coad	283870	C16orf79	uc002cpi.1	0.956264803446726	228	True
coad	3190	HNRNPK	uc011lsx.1	0.235446940931031	439	True
coad	3190	HNRNPK	uc004anh.3	26.4124503674989	440	True
coad	6311	ATXN2	uc001tsg.2	5.3845933436068	471	True
coad	6311	ATXN2	uc001tsi.2	7.63711818452474	1006	True
coad	79810	PTCD2	uc011csh.1	0.0	279	True
coad	79810	PTCD2	uc003kcb.2	2.32251469125273	388	True
coad	51130	ASB3	uc002rxf.1	1.24567154817907	0	True
coad	51130	ASB3	uc002rxg.1	5.81822091687824	518	True
coad	56262	LRRC8A	uc010myp.2	6.39306652845274	810	True
coad	56262	LRRC8A	uc004bwl.3	19.3069693041999	810	True
coad	158405	KIAA1958	uc011lwx.1	0.0	744	True
coad	158405	KIAA1958	uc004bgf.1	1.24433175177381	716	True
coad	91137	SLC25A46	uc011cvi.1	0.0	327	True
coad	91137	SLC25A46	uc003koz.2	27.1998698302131	418	True
coad	80304	C2orf44	uc010eya.2	0.00057210387588025	622	True
coad	80304	C2orf44	uc002rep.2	2.67845534344426	721	True
coad	348262	FAM195B	uc010wuy.1	15.2040249843644	97	True
coad	348262	FAM195B	uc010wuz.1	40.6784761628467	97	True
coad	5292	PIM1	uc011dtw.1	2.51026496420757	141	True
coad	5292	PIM1	uc003onk.2	27.1979508112122	313	True
coad	340591	CA5BP	uc004cxd.2	2.80978278404335	0	True
coad	340591	CA5BP	uc011mir.1	5.29081084616129	184	True
coad	122704	MRPL52	uc001wgx.3	13.8431595922907	122	True
coad	122704	MRPL52	uc001wgw.3	27.6404999474537	123	True
coad	2551	GABPA	uc002ylx.3	4.25149726435683	454	True
coad	2551	GABPA	uc002yly.3	8.52735027949234	454	True
coad	4049	LTA	uc011dnu.1	0.0	205	True
coad	4049	LTA	uc003nue.1	0.639794674065908	205	True
coad	150763	GPAT2	uc002svf.2	0.104933032292694	795	True
coad	150763	GPAT2	uc002svd.2	2.54978934709472	614	True
coad	9540	TP53I3	uc002rez.1	5.67841358806794	332	True
coad	9540	TP53I3	uc010ykk.1	5.92549225113408	243	True
coad	6164	RPL34	uc003hza.2	55.0144472076182	117	True
coad	6164	RPL34	uc003hyz.2	528.846746550538	117	True
coad	9331	B4GALT6	uc010dma.2	0.0	343	True
coad	9331	B4GALT6	uc002kwz.3	1.42678595373562	382	True
coad	3101	HK3	uc003mez.2	0.184828682078973	479	True
coad	3101	HK3	uc003mfa.2	1.46260147072651	923	True
coad	2664	GDI1	uc004flj.2	18.4149448120483	112	True
coad	2664	GDI1	uc004fli.3	56.9965663856503	447	True
coad	79690	GAL3ST4	uc010lgq.2	0.917685219350777	424	True
coad	79690	GAL3ST4	uc003utu.2	10.5261972435732	486	True
coad	3305	HSPA1L	uc010jte.2	0.000130677736081421	641	True
coad	3305	HSPA1L	uc003nxh.2	1.11806912594157	641	True
coad	55425	KIAA1704	uc001uzq.2	3.06432573739734	340	True
coad	55425	KIAA1704	uc001uzr.1	6.28317053627688	340	True
coad	8509	NDST2	uc010qks.1	3.42568957823322	509	True
coad	8509	NDST2	uc001jvk.2	6.43587522596918	883	True
coad	23513	SCRIB	uc003yzn.1	5.84407723627907	363	True
coad	23513	SCRIB	uc003yzp.1	25.9685749210963	1630	True
coad	116228	FAM36A	uc001iar.2	17.020524864037	118	True
coad	116228	FAM36A	uc001iat.2	12.3687135168875	0	True
coad	55966	AJAP1	uc001alm.1	0.00595108641662635	411	True
coad	55966	AJAP1	uc001aln.2	0.150834917355103	411	True
coad	147949	ZNF583	uc002qnc.2	0.628594332193654	569	True
coad	147949	ZNF583	uc010ygm.1	0.963547097965511	569	True
coad	1559	CYP2C9	uc009xut.2	0.0123320217589538	488	True
coad	1559	CYP2C9	uc001kka.3	0.0	490	True
coad	254042	MAP1D	uc010zdw.1	0.505092319063848	217	True
coad	254042	MAP1D	uc002uhk.2	1.96425470215193	335	True
coad	55280	CWF19L1	uc010qpn.1	2.2208905712277	401	True
coad	55280	CWF19L1	uc001kqq.1	8.1969637762962	538	True
coad	84289	ING5	uc002wcc.1	2.22035475757953	252	True
coad	84289	ING5	uc002wcd.2	4.86352150620782	240	True
coad	80856	KIAA1715	uc010fqw.1	0.0	494	True
coad	80856	KIAA1715	uc002ukc.1	8.97033553416055	428	True
coad	4097	MAFG	uc002kcn.2	0.000179291453612987	162	True
coad	4097	MAFG	uc002kcm.2	12.9066010716154	162	True
coad	7569	ZNF182	uc004dir.2	0.414551779385142	639	True
coad	7569	ZNF182	uc004dis.2	1.88642865961711	620	True
coad	63977	PRDM15	uc002yzp.2	0.0	1198	True
coad	63977	PRDM15	uc002yzo.2	1.84625079366607	1178	True
coad	23163	GGA3	uc002jnj.1	2.01581383039967	690	True
coad	23163	GGA3	uc002jni.1	14.3362110321643	723	True
coad	116	ADCYAP1	uc010dkg.2	0.56838975688852	176	True
coad	116	ADCYAP1	uc010dkh.2	0.000369049838718598	176	True
coad	23582	CCNDBP1	uc001zqw.2	3.42216226842149	0	True
coad	23582	CCNDBP1	uc001zqv.2	34.1112252368673	360	True
coad	84295	PHF6	uc011mvk.1	0.533111397995673	331	True
coad	84295	PHF6	uc004exj.2	6.12434144929673	365	True
coad	2116	ETV2	uc002oau.2	0.0	155	True
coad	2116	ETV2	uc002oat.2	1.18546297245375	249	True
coad	441549	CDNF	uc010qbv.1	0.0	123	True
coad	441549	CDNF	uc001inb.1	0.639618900615806	187	True
coad	7127	TNFAIP2	uc010awo.1	6.5462319189408	314	True
coad	7127	TNFAIP2	uc001ymm.1	8.05931501390111	654	True
coad	345895	RSPH4A	uc010kee.2	0.0656263549077067	600	True
coad	345895	RSPH4A	uc003pxe.2	0.0	716	True
coad	9187	SLC24A1	uc010uji.1	0.989595853620757	426	True
coad	9187	SLC24A1	uc010ujd.1	1.05916493249893	985	True
coad	6120	RPE	uc010zjf.1	0.0	199	True
coad	6120	RPE	uc002vdm.2	4.95703573669059	191	True
coad	51421	AMOTL2	uc003eqe.1	0.0	405	True
coad	51421	AMOTL2	uc003eqg.1	7.28413580404453	780	True
coad	167153	PAPD4	uc003kga.2	4.10353585834289	480	True
coad	167153	PAPD4	uc010jaf.1	14.607222129351	484	True
coad	55718	POLR3E	uc002dkm.2	0.056904158234109	672	True
coad	55718	POLR3E	uc002dkk.2	17.4207611921698	708	True
coad	977	CD151	uc001lsa.2	83.2913475620678	253	True
coad	977	CD151	uc001lry.2	255.805356551108	253	True
coad	26119	LDLRAP1	uc009vrw.2	2.64628724580069	0	True
coad	26119	LDLRAP1	uc001bkl.3	33.4634080732073	308	True
coad	57472	CNOT6	uc010jle.2	4.93191579614261	552	True
coad	57472	CNOT6	uc003mlx.2	6.37407533410576	557	True
coad	80218	NAA50	uc011bij.1	0.0	95	True
coad	80218	NAA50	uc003ean.1	50.415653417875	169	True
coad	113235	SLC46A1	uc002hbg.1	0.986185114757566	418	True
coad	113235	SLC46A1	uc002hbf.1	5.85825385724953	459	True
coad	2185	PTK2B	uc003xfq.1	9.54320417126258	967	True
coad	2185	PTK2B	uc003xfp.1	28.9630616013435	1009	True
coad	399818	METTL10	uc001lia.1	2.8819680073599	148	True
coad	399818	METTL10	uc001lhy.1	4.91482818912257	291	True
coad	196996	GRAMD2	uc002atq.2	0.138523478955279	354	True
coad	196996	GRAMD2	uc010ukh.1	0.824082301395842	148	True
coad	26133	TRPC4AP	uc010zuq.1	16.9328119627932	388	True
coad	26133	TRPC4AP	uc002xbk.2	32.9680873812267	797	True
coad	100170229	SRRM5	uc002oxb.2	0.0	715	True
coad	100170229	SRRM5	uc010xwr.1	0.367022189615181	715	True
coad	114823	LENG8	uc002qfv.1	17.6623378824692	837	True
coad	114823	LENG8	uc002qfw.2	24.1117962031626	800	True
coad	5000	ORC4L	uc002twi.2	4.50746469381873	436	True
coad	5000	ORC4L	uc010zbr.1	9.2974394237484	357	True
coad	26058	GIGYF2	uc002vtq.3	0.339837331301405	632	True
coad	26058	GIGYF2	uc002vtk.3	12.9279929401057	1299	True
coad	7586	ZKSCAN1	uc003usj.2	0.717178811604558	199	True
coad	7586	ZKSCAN1	uc003usk.1	12.1945236408352	563	True
coad	222696	ZSCAN23	uc003nlh.2	0.0548267600893771	0	True
coad	222696	ZSCAN23	uc010jrf.1	0.502950154921527	0	True
coad	254251	LCORL	uc011bxk.1	0.11491433003646	144	True
coad	254251	LCORL	uc003gpq.2	1.16684064473464	318	True
coad	1457	CSNK2A1	uc002wdy.1	16.52117785737	255	True
coad	1457	CSNK2A1	uc002wdx.1	19.8003236020224	391	True
coad	201158	FAM18B2	uc010vvx.1	0.203212713361986	164	True
coad	201158	FAM18B2	uc010cor.2	3.0430989009005	203	True
coad	129138	ANKRD54	uc003aud.2	0.0	177	True
coad	129138	ANKRD54	uc003auc.2	17.3157804573674	300	True
coad	29964	PRICKLE4	uc003ord.2	0.310020490644405	0	True
coad	29964	PRICKLE4	uc011duf.1	1.51754280287203	384	True
coad	83861	RSPH3	uc010kju.2	0.33692821086382	464	True
coad	83861	RSPH3	uc003qrx.2	6.7581589918002	560	True
coad	57480	PLEKHG1	uc003qny.1	0.0	1385	True
coad	57480	PLEKHG1	uc011eem.1	5.07220661307299	1444	True
coad	440275	EIF2AK4	uc001zko.1	4.90355320880593	530	True
coad	440275	EIF2AK4	uc001zkm.1	8.2759481502015	1649	True
coad	51092	SIDT2	uc010rxe.1	0.107353640213231	834	True
coad	51092	SIDT2	uc001pqh.1	20.6705607947034	832	True
coad	339524	LOC339524	uc001dme.1	0.0	290	True
coad	339524	LOC339524	uc001dmf.2	3.86330218384138	0	True
coad	94104	GCFC1	uc002yql.2	1.49631235430863	426	True
coad	94104	GCFC1	uc002yqn.2	4.72905879615405	917	True
coad	6019	RLN2	uc003zja.1	0.0	185	True
coad	6019	RLN2	uc003ziz.1	0.2797519843738	117	True
coad	920	CD4	uc010sfj.1	5.41011093378627	185	True
coad	920	CD4	uc001qqv.1	27.4366855902007	458	True
coad	22949	PTGR1	uc004bfi.3	19.8346365903567	329	True
coad	22949	PTGR1	uc004bfh.2	35.7610260447561	329	True
coad	7095	SEC62	uc003fgh.2	25.9724041272341	399	True
coad	7095	SEC62	uc003fgg.2	43.3428350590904	399	True
coad	51	ACOX1	uc010wsq.1	0.353266657967877	622	True
coad	51	ACOX1	uc002jqf.2	18.4780629611981	660	True
coad	84056	KATNAL1	uc001uss.2	0.969449713971546	490	True
coad	84056	KATNAL1	uc001ust.2	0.789859200243211	490	True
coad	22824	HSPA4L	uc011cgr.1	0.0	806	True
coad	22824	HSPA4L	uc003ifm.2	1.55042794357864	839	True
coad	55741	EDEM2	uc010zuu.1	1.51889104137082	302	True
coad	55741	EDEM2	uc002xbo.2	25.0481903366634	578	True
coad	5133	PDCD1	uc010fzt.2	0.0	0	True
coad	5133	PDCD1	uc002wcq.3	0.85223346897567	288	True
coad	2322	FLT3	uc001urw.2	0.362264537663537	993	True
coad	2322	FLT3	uc010tdn.1	0.0	952	True
coad	115650	TNFRSF13C	uc010gyp.1	0.0	185	True
coad	115650	TNFRSF13C	uc003bbl.2	1.31606979230459	184	True
coad	8856	NR1I2	uc003edl.2	3.85877242592295	322	True
coad	8856	NR1I2	uc003edk.2	17.1690561766282	473	True
coad	283554	GPR137C	uc001wzt.3	0.0	445	True
coad	283554	GPR137C	uc001wzu.3	0.283407827760909	429	True
coad	4756	NEO1	uc002avm.3	0.0	1461	True
coad	4756	NEO1	uc010ukx.1	17.3113878717869	1450	True
coad	11240	PADI2	uc010ocm.1	10.1571486437221	549	True
coad	11240	PADI2	uc001baf.2	210.045053269221	665	True
coad	79898	ZNF613	uc002pya.1	0.483571506609817	581	True
coad	79898	ZNF613	uc002pxz.1	3.88061795158704	617	True
coad	153830	RNF145	uc003lxp.2	15.757493911969	663	True
coad	153830	RNF145	uc003lxo.1	22.6942108164421	691	True
coad	2796	GNRH1	uc003xem.3	0.0	92	True
coad	2796	GNRH1	uc003xen.3	0.684437963735191	92	True
coad	22808	MRAS	uc011bmj.1	0.0	132	True
coad	22808	MRAS	uc003esi.3	4.21602496562811	208	True
coad	5359	PLSCR1	uc003evy.3	9.97068532058005	311	True
coad	5359	PLSCR1	uc003evx.3	55.0708411741662	318	True
coad	10795	ZNF268	uc010tce.1	0.347815405686038	786	True
coad	10795	ZNF268	uc010tcg.1	3.12126222948886	786	True
coad	83931	STK40	uc009vva.1	0.125203162553848	297	True
coad	83931	STK40	uc001cak.1	7.80556951702407	435	True
coad	29888	STRN4	uc010xyf.1	0.0	0	True
coad	29888	STRN4	uc002pfl.2	40.5389294608262	753	True
coad	2060	EPS15	uc001csp.3	1.16309572282813	582	True
coad	2060	EPS15	uc001csq.1	19.9419700869415	896	True
coad	27143	KIAA1274	uc001jre.3	1.92735176765037	147	True
coad	27143	KIAA1274	uc001jrd.3	2.86735454041291	856	True
coad	54834	GDAP2	uc001ehf.2	2.20637507241814	497	True
coad	54834	GDAP2	uc001ehg.2	3.18633637063704	496	True
coad	54332	GDAP1	uc003yai.2	0.0	290	True
